Player,Ball lands,Ball hit from ,Stroke Type,Ball hit to ,In/out,Forced/Unforced,Double Fault,End of Point,End of Game,End of Set,End of Match
F,Z5,Z10,BS,Z5,Net,Unforced,,Yes,,,
F,,Z12,S,Z2,In,,,,,,
DP,Z2,Z11,FT,Z9,In,,,,,,
F,Z9,Z12,FT,Z9,In,,,,,,
DP,Z9,Z13,BT,Z2,In,,,,,,
F,Z2,-,-,-,No Hit,Forced,,Yes,,,
F,,Z13,S,Z4,In,,,,,,
DP,Z4,Z13,FT,Z9,In,,,,,,
F,Z9,Z13,FT,Z8,In,,,,,,
DP,Z8,Z12,FT,Z10,Wide,Unforced,,Yes,,,
F,,Z12,S,Z2,In,,,,,,
DP,Z2,Z11,BT,Z10,In,,,,,,
F,Z10,Z10,BS,Z10,In,,,,,,
DP,Z10,Z14,BT,Z5,In,,,,,,
F,Z5,Z14,BS,Z9,In,,,,,,
DP,Z9,Z14,BT,Z11,Long,Unforced,,Yes,,,
F,,Z13,S,Z5,In,,,,,,
DP,Z5,Z14,BS,Z5,In,,,,,,
F,Z5,Z5,FO,Z10,In,,,,,,
DP,Z10,-,-,-,No Hit,Forced,,Yes,Yes,,
DP,,Z12,S,Z2,In,,,,,,
F,Z2,Z11,FT,Z5,Net,Forced,,Yes,,,
DP,,Z13,S,Z5,In,,,,,,
F,Z5,Z14,BS,Z9,In,,,,,,
DP,Z9,Z13,FT,Z13,In,,,,,,
F,Z13,Z13,BS,Z4,In,,,,,,
DP,Z5,Z14,FT,Z9,In,,,,,,
F,Z9,Z14,BS,Z7,In,,,,,,
DP,Z7,-,-,-,No Hit,Forced,,Yes,,,
DP,,Z12,S,Z3,Wide,Unforced,,,,,
DP,,Z12,S,Z2,In,,,,,,
F,Z2,Z12,FT,Z2,In,,,,,,
DP,Z2,Z11,FT,Z5,In,,,,,,
F,Z5,Z14,BS,Z10,In,,,,,,
DP,Z10,Z10,BT,Z10,In,,,,,,
F,Z10,Z14,BS,Z5,In,,,,,,
DP,Z5,Z14,BT,Z9,In,,,,,,
F,Z9,Z13,FT,Z10,Wide,Unforced,,Yes,,,
DP,,Z13,S,Z4,In,,,,,,
F,Z4,Z13,FT,Z9,In,,,,,,
DP,Z9,Z13,FT,Z12,In,,,,,,
F,Z12,Z12,FT,Z9,In,,,,,,
DP,Z9,Z13,BT,Z9,In,,,,,,
F,Z9,Z13,FT,Z8,In,,,,,,
DP,Z8,Z12,FT,Z2,In,,,,,,
F,Z2,Z11,FT,Z8,In,,,,,,
DP,Z8,Z11,FT,Z9,In,,,,,,
F,Z9,Z13,BS,Z3,Net,Unforced,,Yes,,,
DP,,Z12,S,Z3,In,,,,,,
F,Z3,Z12,BS,Z8,In,,,,,,
DP,Z8,Z12,FT,Z7,In,,,,,,
F,Z7,Z11,FS,Z13,Long,Forced,,Yes,Yes,,
F,,Z12,S,Z2,In,,,,,,
DP,Z2,Z11,FT,Z10,In,,,,,,
F,Z10,Z13,BS,Z9,In,,,,,,
DP,Z9,Z13,BT,Z8,In,,,,,,
F,Z8,Z12,FT,Z12,Long,Unforced,,Yes,,,
F,,Z13,S,Z5,Net,Unforced,,,,,
F,,Z13,S,Z4,In,,,,,,
DP,Z4,Z13,FT,Z4,Net,Forced,,Yes,,,
F,,Z12,S,Z3,Net,Unforced,,,,,
F,,Z12,S,Z2,In,,,,,,
DP,Z2,Z11,FT,Z8,In,,,,,,
F,Z8,Z12,FT,Z8,In,,,,,,
DP,Z8,Z12,FT,Z12,Long,Unforced,,Yes,,,
F,,Z13,S,Z4,Long,Unforced,,,,,
F,,Z13,S,Z5,In,,,,,,
DP,Z5,Z10,BT,Z9,In,,,,,,
F,Z9,Z13,FT,Z7,In,,,,,,
DP,Z7,-,-,-,No Hit,Forced,,Yes,,,
F,,Z12,S,Z2,In,,,,,,
DP,Z2,Z11,FT,Z4,Net,Forced,,Yes,Yes,,
DP,,Z12,S,Z2,In,,,,,,
F,Z2,Z11,FS,Z13,Long,Forced,,Yes,,,
DP,,Z13,S,Z4,In,,,,,,
F,Z4,Z13,FT,Z9,In,,,,,,
DP,Z9,Z13,FT,Z10,In,,,,,,
F,Z10,Z14,BS,Z8,In,,,,,,
DP,Z8,Z12,FT,Z7,In,,,,,,
F,Z7,Z7,FS,Z13,Long,Forced,,Yes,,,
DP,,Z12,S,Z2,In,,,,,,
F,Z2,Z11,FS,Z8,In,,,,,,
DP,Z8,Z8,FT,Z8,In,,,,,,
F,Z8,Z12,FT,Z12,In,,,,,,
DP,Z12,Z12,FT,Z8,In,,,,,,
F,Z8,Z12,FT,Z10,Net,Unforced,,Yes,,,
DP,,Z13,S,Z5,Out,Unforced,,,,,
DP,,Z13,S,Z5,In,,,,,,
F,Z5,Z14,BS,Z5,Net,Unforced,,Yes,Yes,,
F,,Z12,S,Z2,In,,,,,,
DP,Z2,Z11,FT,Z8,In,,,,,,
F,Z8,Z12,FT,Z10,In,,,,,,
DP,Z10,-,-,-,No Hit,Forced,,Yes,,,
F,,Z13,S,Z5,In,,,,,,
DP,Z5,Z14,BS,Z4,In,,,,,,
F,Z4,Z9,FT,Z10,In,,,,,,
DP,Z9,-,-,-,No Hit,Forced,,Yes,,,
F,,Z12,S,Z3,Long,Unforced,,,,,
F,,Z12,S,Z3,In,,,,,,
DP,Z3,Z12,BT,Z4,In,,,,,,
F,Z4,Z13,BT,Z3,Net,Unforced,,Yes,,,
F,,Z13,S,Z5,Long,Unforced,,,,,
F,,Z13,S,Z5,In,,,,,,
DP,Z5,Z10,BT,Z9,In,,,,,,
F,Z9,Z13,FT,Z9,In,,,,,,
DP,Z9,Z13,FT,Z10,In,,,,,,
F,Z10,Z14,BT,Z9,In,,,,,,
DP,Z9,Z13,FT,Z10,In,,,,,,
F,Z10,Z14,BS,Z4,In,,,,,,
DP,Z4,Z13,FT,Z7,In,,,,,,
F,Z7,Z11,FT,Z12,Long,Forced,,Yes,,,
F,,Z12,S,Z3,Net,Unforced,,,,,
F,,Z12,S,Z2,In,,,,,,
DP,Z2,Z11,FT,Z8,In,,,,,,
F,Z8,Z12,FT,Z2,Wide,Unforced,,Yes,,,
F,,Z13,S,Z4,In,,,,,,
DP,Z4,Z13,FT,Z10,In,,,,,,
F,Z10,Z10,BT,Z9,In,,,,,,
DP,Z9,Z13,BT,Z5,In,,,,,,
F,Z5,Z10,BS,Z8,In,,,,,,
DP,Z8,Z12,FT,Z7,In,,,,,,
F,Z7,Z11,FT,Z12,Long,Unforced,,Yes,Yes,,
DP,,Z12,S,Z2,In,,,,,,
F,Z2,Z11,FT,Z8,In,,,,,,
DP,Z8,Z12,FT,Z5,Wide,Unforced,,Yes,,,
DP,,Z13,S,Z5,In,,,,,,
F,Z5,Z14,BS,Z9,In,,,,,,
DP,Z9,Z13,FT,Z8,In,,,,,,
F,Z8,Z12,FT,Z9,In,,,,,,
DP,Z9,Z13,FT,Z11,In,,,,,,
F,Z11,Z11,FT,Z10,In,,,,,,
DP,Z10,Z14,FT,Z10,In,,,,,,
F,Z10,Z14,BS,Z8,In,,,,,,
DP,Z8,Z12,FT,Z10,In,,,,,,
F,Z10,Z14,BS,Z10,In,,,,,,
DP,Z10,Z14,BT,Z9,In,,,,,,
F,Z9,Z13,BS,Z8,In,,,,,,
DP,Z8,Z11,FT,Z5,In,,,,,,
F,Z5,Z13,BS,Z10,In,,,,,,
DP,Z10,-,-,-,No Hit,Forced,,Yes,,,
DP,,Z12,S,Z3,Long,Unforced,,,,,
DP,,Z12,S,Z3,In,,,,,,
F,Z3,Z12,FT,Z8,In,,,,,,
DP,Z8,Z12,FT,Z7,In,,,,,,
F,Z7,Z11,FT,Z8,In,,,,,,
DP,Z8,Z12,FT,Z13,Long,Unforced,,Yes,,,
DP,,Z13,S,Z5,Net,Unforced,,,,,
DP,,Z13,S,Z5,In,,,,,,
F,Z5,Z14,BS,Z10,In,,,,,,
DP,Z10,Z14,BT,Z10,In,,,,,,
F,Z10,Z14,BS,Z3,Net,Unforced,,Yes,,,
DP,,Z12,S,Z3,Out,Unforced,,,,,
DP,,Z12,S,Z3,In,,,,,,
F,Z3,Z12,FT,Z3,In,,,,,,
DP,Z3,Z12,FT,Z7,In,,,,,,
F,Z7,Z11,FT,Z2,In,,,,,,
DP,Z2,Z11,FT,Z10,In,,,,,,
F,Z10,Z14,BS,Z10,In,,,,,,
DP,Z10,Z14,BS,Z5,In,,,,,,
F,Z5,Z10,BS,Z10,In,,,,,,
DP,Z10,Z14,BT,Z9,In,,,,,,
F,Z9,Z13,FT,Z9,In,,,,,,
DP,Z9,Z14,BT,Z9,In,,,,,,
F,Z9,Z13,FT,Z8,In,,,,,,
DP,Z8,Z12,FT,Z11,In,,,,,,
F,Z11,Z11,FS,Z9,In,,,,,,
DP,Z9,Z13,FT,Z10,In,,,,,,
F,Z10,Z14,BT,Z9,In,,,,,,
DP,Z9,Z13,FT,Z8,In,,,,,,
F,Z8,Z12,FT,Z12,Long,Forced,,Yes,,,
DP,,Z13,S,Z5,In,,,,,,
F,Z5,Z14,BS,Z13,In,,,,,,
DP,Z13,Z13,FT,Z8,In,,,,,,
F,Z8,Z12,FT,Z8,In,,,,,,
DP,Z8,Z12,FT,Z4,In,,,,,,
F,Z4,Z9,FT,Z10,In,,,,,,
DP,Z10,Z14,BT,Z14,Long,Forced,,Yes,Yes,,
F,,Z12,S,Z2,In,,,,,,
DP,Z2,-,-,-,No Hit,Forced,,Yes,,,
F,,Z13,S,Z4,In,,,,,,
DP,Z4,Z13,FS,Z14,Long,Forced,,Yes,,,
F,,Z12,S,Z3,Out,Unforced,,,,,
F,,Z12,S,Z3,In,,,,,,
DP,Z3,Z12,BT,Z13,In,,,,,,
F,Z13,Z13,FT,Z13,Long,Forced,,Yes,,,
F,,Z13,S,Z4,In,,,,,,
DP,Z4,Z13,FT,Z10,In,,,,,,
F,Z10,Z10,BS,Z9,In,,,,,,
DP,Z9,Z9,FT,Z7,In,,,,,,
F,Z7,Z11,FT,Z7,In,,,,,,
DP,Z7,Z11,FT,Z5,In,,,,,,
F,Z5,Z14,BT,Z5,In,,,,,,
DP,Z5,Z14,BT,Z14,In,,,,,,
F,Z14,Z14,BS,Z8,In,,,,,,
DP,Z8,Z12,FT,Z11,In,,,,,,
F,Z11,Z11,FS,Z4,Net,Forced,,Yes,,,
F,,Z12,S,Z2,In,,,,,,
DP,Z2,Z11,FT,Z7,In,,,,,,
F,Z7,Z11,FT,Z2,In,,,,,,
DP,Z2,Z11,FT,Z13,In,,,,,,
F,Z13,Z13,BS,Z2,Net,Forced,,Yes,,,
F,,Z13,S,Z4,In,,,,,,
DP,Z4,Z13,FT,Z10,Wide,Forced,,Yes,,,
F,,Z12,S,Z3,In,,,,,,
DP,Z3,Z12,BS,Z4,Net,Forced,,Yes,,,
F,,Z13,S,Z4,Wide,Unforced,,,,,
F,,Z13,S,Z5,In,,,,,,
DP,Z5,Z10,BT,Z10,Wide,Forced,,Yes,Yes,,
DP,,Z12,S,Z2,In,,,,,,
F,Z2,Z11,FS,Z9,In,,,,,,
DP,Z9,Z13,BT,Z10,In,,,,,,
F,Z10,Z14,BS,Z2,In,,,,,,
DP,Z2,Z8,FT,Z7,In,,,,,,
F,Z7,Z11,FL,Z2,In,,,,,,
DP,Z2,Z2,FO,Z9,Net,Unforced,,Yes,,,
DP,,Z13,S,Z4,In,,,,,,
F,Z4,Z13,FT,Z9,In,,,,,,
DP,Z9,Z13,FT,Z10,In,,,,,,
F,Z10,Z14,BS,Z9,In,,,,,,
DP,Z9,Z13,FT,Z10,In,,,,,,
F,Z10,Z14,BS,Z10,In,,,,,,
DP,Z10,Z10,BT,Z9,In,,,,,,
F,Z9,Z13,BT,Z9,In,,,,,,
DP,Z9,Z13,FT,Z11,In,,,,,,
F,Z11,Z11,FS,Z8,In,,,,,,
DP,Z8,Z12,FT,Z9,In,,,,,,
F,Z9,Z13,BT,Z10,In,,,,,,
DP,Z10,Z14,BT,Z7,In,,,,,,
F,Z7,Z12,FT,Z11,In,,,,,,
DP,Z11,Z11,FS,Z3,In,,,,,,
F,Z3,Z8,FV,Z15,In,,,,,,
DP,Z15,-,-,-,No Hit,Forced,,Yes,,,
DP,,Z12,S,Z3,Net,Unforced,,,,,
DP,,Z12,S,Z3,In,,,,,,
F,Z3,Z12,BS,Z9,In,,,,,,
DP,Z9,Z13,FT,Z10,In,,,,,,
F,Z10,Z14,BS,Z8,In,,,,,,
DP,Z8,Z12,FT,Z7,In,,,,,,
F,Z7,-,-,-,No Hit,Forced,,Yes,,,
DP,,Z13,S,Z4,In,,,,,,
F,Z4,Z13,FS,Z10,Wide,Forced,,Yes,,,
DP,,Z12,S,Z2,Wide,Unforced,,,,,
DP,,Z12,S,Z3,Net,Unforced,Yes,Yes,,,
DP,,Z13,S,Z5,Long,Unforced,,,,,
DP,,Z13,S,Z5,Long,Unforced,Yes,Yes,Yes,Yes,
F,,Z12,S,Z2,Long,Unforced,,,,,
F,,Z13,S,Z2,In,,,,,,
DP,Z2,Z11,FT,Z3,In,,,,,,
F,Z3,Z12,FT,Z10,In,,,,,,
DP,Z10,Z14,FT,Z9,In,,,,,,
F,Z9,Z13,FT,Z8,In,,,,,,
DP,Z8,Z12,FT,Z7,In,,,,,,
F,Z7,Z11,FT,Z8,Net,Unforced,,Yes,,,
F,,Z13,S,Z5,In,,,,,,
DP,Z5,Z14,BT,Z5,In,,,,,,
F,Z5,Z10,BT,Z13,In,,,,,,
DP,Z13,Z13,FS,Z7,Wide,Unforced,,Yes,,,
F,,Z12,S,Z2,In,,,,,,
DP,Z2,Z11,FS,Z9,Net,Forced,,Yes,,,
F,,Z13,S,Z4,In,,,,,,
DP,Z4,Z13,FT,Z10,In,,,,,,
F,Z10,Z14,BS,Z5,In,,,,,,
DP,Z5,Z10,BT,Z7,In,,,,,,
F,Z7,Z11,FT,Z2,In,,,,,,
DP,Z2,Z7,FT,Z7,In,,,,,,
F,Z7,Z11,FS,Z5,Net,Forced,,Yes,,,
F,,Z12,S,Z2,In,,,,,,
DP,Z2,Z11,FT,Z12,In,,,,,,
F,Z12,Z12,FT,Z4,In,,,,,,
DP,Z4,Z9,BT,Z8,In,,,,,,
F,Z8,Z12,FT,Z2,In,,,,,,
DP,Z2,Z2,FV,Z14,Long,Unforced,,Yes,,,
F,,Z13,S,Z5,In,,,,,,
DP,Z5,-,-,-,No Hit,Forced,,Yes,Yes,,
DP,,Z12,S,Z3,Long,Unforced,,,,,
DP,,Z12,S,Z3,In,,,,,,
F,Z3,Z12,BS,Z3,In,,,,,,
DP,Z3,Z8,FT,Z7,In,,,,,,
F,Z7,Z11,FT,Z7,In,,,,,,
DP,Z7,Z11,FT,Z10,In,,,,,,
F,Z10,Z14,BS,Z10,In,,,,,,
DP,Z10,Z14,BS,Z9,Net,Forced,,Yes,,,
DP,,Z13,S,Z5,In,,,,,,
F,Z5,Z14,BS,Z4,In,,,,,,
DP,Z4,Z10,BS,Z2,In,,,,,,
F,Z2,Z2,FS,Z2,Wide,Forced,,Yes,,,
DP,,Z12,S,Z3,In,,,,,,
F,Z3,Z12,BS,Z5,In,,,,,,
DP,Z5,Z10,BT,Z10,In,,,,,,
F,Z10,Z14,BS,Z7,In,,,,,,
DP,Z7,Z12,FT,Z9,In,,,,,,
F,Z9,Z13,BS,Z9,In,,,,,,
DP,Z9,Z13,FT,Z5,In,,,,,,
F,Z5,Z14,BS,Z5,In,,,,,,
DP,Z5,Z10,BT,Z7,In,,,,,,
F,Z7,Z11,FT,Z10,In,,,,,,
DP,Z10,Z14,BS,Z5,In,,,,,,
F,Z5,Z5,BS,Z14,In,,,,,,
DP,Z14,Z14,BS,Z6,Wide,Forced,,Yes,,,
DP,,Z13,S,Z5,In,,,,,,
F,Z5,Z14,BS,Z9,In,,,,,,
DP,Z9,Z13,FT,Z7,Wide,Unforced,,Yes,,,
DP,,Z12,S,Z2,In,,,,,,
F,Z2,Z11,FS,Z5,In,,,,,,
DP,Z5,Z4,FT,Z7,In,,,,,,
F,Z7,-,-,-,No Hit,Forced,,Yes,,,
DP,,Z13,S,Z4,In,,,,,,
F,Z4,Z13,FS,Z9,In,,,,,,
DP,Z9,Z9,FT,Z10,In,,,,,,
F,Z10,-,-,-,No Hit,Forced,,Yes,,,
DP,,Z12,S,Z2,Net,Unforced,,,,,
DP,,Z12,S,Z3,In,,,,,,
F,Z3,Z9,BS,Z9,In,,,,,,
DP,Z9,Z13,FT,Z9,In,,,,,,
F,Z9,Z13,FT,Z7,Wide,Forced,,Yes,,,
DP,,Z13,S,Z5,Net,Unforced,,,,,
DP,,Z13,S,Z5,In,,,,,,
F,Z5,Z10,BS,Z10,In,,,,,,
DP,Z10,Z14,BT,Z10,In,,,,,,
F,Z10,Z14,BT,Z7,In,,,,,,
DP,Z7,Z11,FT,Z7,In,,,,,,
F,Z7,Z11,FT,Z7,In,,,,,,
DP,Z7,Z11,FT,Z9,In,,,,,,
F,Z9,Z13,BS,Z2,In,,,,,,
DP,Z2,Z11,FT,Z8,In,,,,,,
F,Z8,Z12,FT,Z9,In,,,,,,
DP,Z9,Z12,FT,Z9,In,,,,,,
F,Z9,Z13,FT,Z7,In,,,,,,
DP,Z7,Z11,FT,Z7,In,,,,,,
F,Z7,-,-,-,No Hit,Forced,,Yes,Yes,,
F,,Z12,S,Z3,Net,Unforced,,,,,
F,,Z12,S,Z2,In,,,,,,
DP,Z2,Z11,FT,Z12,Long,Unforced,,Yes,,,
F,,Z13,S,Z5,In,,,,,,
DP,Z5,Z14,BS,Z4,Net,Forced,,Yes,,,
F,,Z12,S,Z3,Let,Unforced,,,,,
F,,Z12,S,Z2,Long,Unforced,,,,,
F,,Z12,S,Z3,In,,,,,,
DP,Z3,Z12,BT,Z8,In,,,,,,
F,Z8,Z12,FT,Z7,In,,,,,,
DP,Z7,Z11,FL,Z19,In,,,,,,
F,Z19,Z1,FO,Z10,In,,,,,,
DP,Z10,-,-,-,No Hit,Forced,,Yes,,,
F,,Z13,S,Z4,In,,,,,,
DP,Z4,Z13,FT,Z9,In,,,,,,
F,Z9,Z13,FT,Z7,In,,,,,,
DP,Z7,Z11,FT,Z7,In,,,,,,
F,Z7,-,-,-,No Hit,Forced,,Yes,,,
F,,Z12,S,Z3,Long,Unforced,,,,,
F,,Z12,S,Z3,In,,,,,,
DP,Z3,Z12,BS,Z8,In,,,,,,
F,Z8,Z12,FT,Z7,In,,,,,,
DP,Z7,Z11,FT,Z7,Long,Forced,,Yes,Yes,,
DP,,Z12,S,Z3,Net,Unforced,,,,,
DP,,Z12,S,Z3,In,,,,,,
F,Z3,Z12,BT,Z4,In,,,,,,
DP,Z4,Z13,BT,Z10,In,,,,,,
F,Z10,Z14,BS,Z5,In,,,,,,
DP,Z5,Z14,BT,Z5,In,,,,,,
F,Z5,Z14,BS,Z5,Net,Unforced,,Yes,,,
DP,,Z13,S,Z4,Let,Unforced,,,,,
DP,,Z13,S,Z5,In,,,,,,
F,Z5,Z14,BS,Z8,In,,,,,,
DP,Z8,Z12,FT,Z7,In,,,,,,
F,Z7,Z11,FT,Z8,In,,,,,,
DP,Z8,Z12,FT,Z9,In,,,,,,
F,Z9,Z13,BT,Z4,In,,,,,,
DP,Z4,Z10,BT,Z10,In,,,,,,
F,Z10,Z14,BS,Z5,In,,,,,,
DP,Z5,Z14,BT,Z14,In,,,,,,
F,Z14,Z14,BS,Z9,In,,,,,,
DP,Z9,Z13,FT,Z4,In,,,,,,
F,Z4,Z13,BS,Z2,Net,Unforced,,Yes,,,
DP,,Z12,S,Z3,In,,,,,,
F,Z3,Z12,BS,Z6,In,,,,,,
DP,Z6,Z6,BS,Z5,Net,Forced,,Yes,,,
DP,,Z13,S,Z4,In,,,,,,
F,Z4,Z13,FS,Z8,In,,,,,,
DP,Z8,Z13,FT,Z12,Long,Forced,,Yes,,,
DP,,Z12,S,Z2,Long,Unforced,,,,,
DP,,Z12,S,Z3,In,,,,,,
F,Z2,Z12,BT,Z7,In,,,,,,
DP,Z7,Z11,FT,Z7,In,,,,,,
F,Z7,Z11,FT,Z9,In,,,,,,
DP,Z9,Z13,BT,Z8,Net,Unforced,,Yes,,,
DP,,Z13,S,Z4,Long,Unforced,,,,,
DP,,Z13,S,Z5,In,,,,,,
F,Z5,Z14,FT,Z7,In,,,,,,
DP,Z7,Z11,FT,Z7,In,,,,,,
F,Z7,-,-,-,No Hit,Forced,,Yes,,,
DP,,Z12,S,Z2,In,,,,,,
F,Z2,Z11,BS,Z5,In,,,,,,
DP,Z5,Z10,BS,Z10,In,,,,,,
F,Z10,Z10,BT,Z9,In,,,,,,
DP,Z9,Z10,BT,Z10,in,,,,,,
F,Z10,Z14,BS,Z10,Wide,Unforced,,Yes,,,
DP,,Z13,S,Z5,In,,,,,,
F,Z5,Z13,BS,Z4,Net,Forced,,Yes,Yes,,
F,,Z12,S,Z3,Net,Unforced,,,,,
F,,Z12,S,Z3,In,,,,,,
DP,Z3,Z12,BT,Z4,In,,,,,,
F,Z4,Z12,FT,Z8,In,,,,,,
DP,Z8,Z12,FT,Z9,In,,,,,,
F,Z9,Z13,FT,Z10,In,,,,,,
DP,Z10,Z14,BS,Z2,In,,,,,,
F,Z2,Z7,FT,Z8,In,,,,,,
DP,Z7,Z11,FT,Z14,In,,,,,,
F,Z14,-,-,-,No HIt,Forced,,Yes,,,
F,,Z13,S,Z5,Long,Unforced,,,,,
F,,Z13,S,Z5,In,,,,,,
DP,Z5,Z10,BT,Z9,In,,,,,,
F,Z9,Z13,BT,Z4,In,,,,,,
DP,Z4,Z13,FT,Z9,In,,,,,,
F,Z9,Z13,BT,Z9,In,,,,,,
DP,Z9,Z13,FT,Z7,In,,,,,,
F,Z7,Z11,FS,Z10,Wide,Forced,,Yes,,,
F,,Z12,S,Z3,In,,,,,,
DP,Z3,Z12,BT,Z7,In,,,,,,
F,Z7,Z11,FT,Z5,In,,,,,,
DP,Z5,Z13,BT,Z9,In,,,,,,
F,Z9,Z13,BS,Z10,Wide,Unforced,,Yes,,,
F,,Z13,S,Z5,Net,Unforced,,,,,
F,,Z13,S,Z5,In,,,,,,
DP,Z5,Z10,BT,Z5,In,,,,,,
F,Z5,Z10,BS,Z5,In,,,,,,
DP,Z5,Z14,BT,Z9,In,,,,,,
F,Z9,Z13,FT,Z14,Out,Forced,,Yes,,,
DP,,Z12,S,Z3,In,,,,,,
F,Z3,Z12,BS,Z9,In,,,,,,
DP,Z9,Z12,FT,Z5,In,,,,,,
F,Z5,Z14,BS,Z9,In,,,,,,
DP,Z9,Z13,BT,Z5,In,,,,,,
F,Z5,Z14,BS,Z10,In,,,,,,
DP,Z10,Z14,BT,Z8,In,,,,,,
F,Z8,Z12,FT,Z8,In,,,,,,
DP,Z8,Z11,FT,Z12,In,,,,,,
F,Z12,Z12,FT,Z9,In,,,,,,
DP,Z9,Z13,BT,Z9,In,,,,,,
F,Z9,Z13,BS,Z7,In,,,,,,
DP,Z7,Z12,FT,Z10,In,,,,,,
F,Z10,Z14,BS,Z5,In,,,,,,
DP,Z5,Z14,BT,Z9,In,,,,,,
F,Z9,Z14,BS,Z2,In,,,,,,
DP,Z2,Z11,FT,Z7,In,,,,,,
F,Z7,Z7,FT,Z10,In,,,,,,
DP,Z10,Z14,BS,Z2,In,,,,,,
F,Z2,Z2,FV,Z3,In,,,,,,
DP,Z3,Z2,FV,Z14,In,,,,,,
F,Z14,-,-,-,No HIt,Forced,,Yes,,,
DP,,Z13,S,Z5,In,,,,,,
F,Z5,Z14,BS,Z4,In,,,,,,
DP,Z4,Z9,BT,Z10,In,,,,,,
F,Z10,Z14,BS,Z4,Net,Forced,,Yes,,,
DP,,Z12,S,Z2,In,,,,,,
F,Z2,Z11,BS,Z8,In,,,,,,
DP,Z8,Z12,FT,Z7,In,,,,,,
F,Z7,-,-,-,No Hit,Forced,,Yes,,,
DP,,Z13,S,Z5,In,,,,,,
F,Z5,Z14,BS,Z10,In,,,,,,
DP,Z10,Z10,BS,Z9,In,,,,,,
F,Z9,Z13,FT,Z10,In,,,,,,
DP,Z10,Z14,BT,Z13,In,,,,,,
F,Z13,Z13,BS,Z4,In,,,,,,
DP,Z4,Z13,BT,Z10,In,,,,,,
F,Z10,Z14,BS,Z8,In,,,,,,
DP,Z8,Z13,FT,Z7,Net,Unforced,,Yes,,,
DP,,Z12,S,Z3,In,,,,,,
F,Z3,Z12,BS,Z4,In,,,,,,
DP,Z4,Z9,BT,Z9,In,,,,,,
F,Z9,Z13,FT,Z10,In,,,,,,
DP,Z10,Z14,BT,Z14,In,,,,,,
F,Z14,Z14,BS,Z13,In,,,,,,
DP,Z13,Z13,FT,Z8,In,,,,,,
F,Z8,-,-,-,No Hit,Forced,,Yes,Yes,,
F,,Z12,S,Z2,In,,,,,,
DP,Z2,Z11,FT,Z3,Net,Forced,,Yes,,,
F,,Z13,S,Z5,Net,Unforced,,,,,
F,,Z13,S,Z5,In,,,,,,
DP,Z5,Z10,BT,Z13,In,,,,,,
F,Z13,Z13,BT,Z7,In,,,,,,
DP,Z7,-,-,-,No Hit,Forced,,Yes,,,
F,,Z12,S,Z3,In,,,,,,
DP,Z3,-,-,-,No Hit,Forced,,Yes,,,
F,,Z13,S,Z5,Long,Unforced,,,,,
F,,Z13,S,Z5,In,,,,,,
DP,Z5,Z10,BT,Z10,In,,,,,,
F,Z10,Z10,BS,Z10,In,,,,,,
DP,Z10,Z10,BS,Z10,In,,,,,,
F,Z10,Z14,BS,Z5,In,,,,,,
DP,Z5,Z14,BT,Z11,In,,,,,,
F,Z11,Z11,FS,Z9,In,,,,,,
DP,Z9,Z13,FT,Z10,In,,,,,,
F,Z10,Z14,BS,Z7,In,,,,,,
DP,Z7,Z11,FT,Z7,In,,,,,,
F,Z7,Z11,FL,Z11,Long,Unforced,,Yes,,,
F,,Z12,S,Z2,In,,,,,,
DP,Z2,Z7,FT,Z13,In,,,,,,
F,Z13,Z13,BS,Z12,Long,Forced,,Yes,,,
F,,Z13,S,Z5,Net,Unforced,,,,,
F,,Z13,S,Z4,In,,,,,,
DP,Z4,Z13,BS,Z4,In,,,,,,
F,Z4,Z9,FT,Z10,In,,,,,,
