Player,Ball lands,Ball hit from,Stroke Type,Ball hit to,In/out,Forced/Unforced,Double Fault,End of Point,End of Game,End of Set,End of Match
N,Z10,Z14,FT,Z7,In,,,,,,
D,Z7,,,,No Hit,Forced,,Yes,,,
N,,Z13,S,Z5,In,,,,,,
D,Z5,Z14,BT,Z5,In,,,,,,
N,Z5,,,,No Hit,Forced,,Yes,,,
N,,Z12,S,Z3,In,,,,,,
D,Z3,Z12,BS,Z7,In,,,,,,
N,Z7,Z11,FT,Z10,In,,,,,,
D,Z10,Z13,BT,Z10,In,,,,,,
N,Z10,Z14,FT,Z10,In,,,,,,
D,Z10,Z14,BT,Z2,In,,,,,,
N,Z2,Z12,BS,Z7,In,,,,,,
D,Z7,Z13,FT,Z8,In,,,,,,
N,Z8,Z12,BT,Z2,In,,,,,,
D,Z2,Z12,FT,Z10,In,,,,,,
N,Z10,Z13,FT,Z9,In,,,,,,
D,Z9,Z13,BT,Z10,In,,,,,,
N,Z10,Z14,FS,Z9,In,,,,,,
D,Z9,Z14,FT,Z7,In,,,,,,
N,Z7,Z12,BS,Z10,In,,,,,,
D,Z10,Z14,BT,Z10,In,,,,,,
N,Z10,Z14,FT,Z9,In,,,,,,
D,Z9,Z14,BT,Z8,In,,,,,,
N,Z8,Z12,BS,Z8,In,,,,,,
D,Z8,Z12,FT,Z7,In,,,,,,
N,Z7,Z11,BT,Z9,In,,,,,,
D,Z9,Z13,BT,Z8,In,,,,,,
N,Z8,Z12,BS,,Net,Unforced,,Yes,,,
N,,Z13,S,Z4,In,,,,,,
D,Z4,Z13,FT,,Net,Forced,,Yes,,,
N,,Z12,S,Z7,Long,,,,,,
N,,Z12,S,Z3,In,,,,,,
D,Z3,Z12,BT,Z8,In,,,,,,
N,Z8,Z12,FT,Z7,In,,,,,,
D,Z7,Z11,FT,Z10,In,,,,,,
N,Z10,Z11,FT,Z8,In,,,,,,
D,Z8,Z12,FT,Z10,In,,,,,,
N,Z10,Z14,FT,Z7,In,,,,,,
D,Z7,Z11,FT,Z2,In,,,,,,
N,Z2,Z11,BS,Z4,In,,,,,,
D,Z4,Z9,FT,Z14,Long,Unforced,,Yes,,,
N,,Z13,S,Z5,Let,,,,,,
N,,Z13,S,Z5,In,,,,,,
D,Z5,Z14,FT,Z5,In,,,,,,
N,Z5,,,,No Hit,Forced,,Yes,,,
N,,Z12,S,Z2,In,,,,,,
D,Z2,Z11,FT,Z12,Long,Unforced,,Yes,,,
N,,Z13,S,Z6,Let,,,,,,
N,,Z13,S,Z4,Let,,,,,,
N,,Z13,S,Z6,Let,,,,,,
N,,Z13,S,Z4,In,,,,,,
D,Z4,Z13,FT,Z9,In,,,,,,
N,Z9,Z12,FT,Z8,In,,,,,,
D,Z8,Z12,FT,Z2,In,,,,,,
N,Z2,Z11,BT,Z9,In,,,,,,
D,Z9,Z12,BT,Z3,In,,,,,,
N,Z3,Z12,BS,Z9,In,,,,,,
D,Z9,Z14,FT,Z9,In,,,,,,
N,Z9,Z13,FT,Z5,In,,,,,,
D,Z5,Z14,BT,Z10,In,,,,,,
N,Z10,Z14,FT,,Net,Unforced,,Yes,,,
N,,Z12,S,Z4,Wide,,,,,,
N,,Z12,S,Z2,In,,,,,,
D,Z2,Z12,FT,Z8,In,,,,,,
N,Z8,Z12,FT,Z5,In,,,,,,
D,Z5,Z13,BT,Z8,In,,,,,,
N,Z8,Z12,BT,,Net,Unforced,,Yes,,,
N,,Z13,S,Z5,In,,,,,,
D,Z5,Z14,BT,Z7,In,,,,,,
N,Z7,Z12,BT,Z10,In,,,,,,
D,Z10,Z13,BT,Z7,In,,,,,,
N,Z7,Z12,BS,Z10,In,,,,,,
D,Z10,Z10,FT,Z7,In,,,,,,
N,Z7,Z12,BT,Z7,In,,,,,,
D,Z7,Z11,FT,Z7,In,,,,,,
N,Z7,Z12,BT,Z7,In,,,,,,
D,Z7,Z11,FS,Z16,In,,,,,,
N,Z16,Z6,FV,Z5,In,,,,,,
D,Z5,,,,No Hit,Forced,,Yes,,,
N,,Z12,S,Z2,Let,,,,,,
N,,Z12,S,Z7,Long,,,,,,
N,,Z12,S,Z2,In,,,,,,
D,Z2,Z11,FT,,Net,Unforced,,Yes,,,
N,,Z13,S,Z6,Wide,,,,,,
N,,Z13,S,Z5,In,,,,,,
D,Z5,Z14,FT,Z9,In,,,,,,
N,Z9,Z13,FT,Z3,In,,,,,,
D,Z3,Z13,FT,Z7,In,,,,,,
N,Z7,Z12,BT,Z9,In,,,,,,
D,Z9,Z13,BT,Z10,In,,,,,,
N,Z10,Z14,FS,Z10,In,,,,,,
D,Z10,Z10,BT,Z7,In,,,,,,
N,Z7,,,,No Hit,Forced,,Yes,,,
N,,Z12,S,Z2,In,,,,,,
D,Z2,Z12,BT,Z2,In,,,,,,
N,Z2,Z7,BT,Z10,In,,,,,,
D,Z10,,,,No Hit,Forced,,Yes,,,
N,,Z13,S,Z5,In,,,,,,
D,Z5,Z14,FT,,Net,Unforced,,Yes,Yes,,
D,,Z12,S,Z1,Wide,,,,,,
D,,Z12,S,Z2,In,,,,,,
N,Z2,Z11,BT,Z8,In,,,,,,
D,Z8,Z12,FT,Z8,In,,,,,,
N,Z8,Z12,BT,Z8,In,,,,,,
D,Z8,Z12,FT,Z10,In,,,,,,
N,Z10,Z13,FT,Z2,In,,,,,,
D,Z2,Z12,FS,Z1,Wide,Forced,,Yes,,,
D,,Z13,S,Z3,Wide,,,,,,
D,,Z13,S,Z4,In,,,,,,
N,Z4,Z13,BT,Z8,In,,,,,,
D,Z8,Z12,FT,,Net,Unforced,,Yes,,,
D,,Z12,S,Z1,In,,,,,,
N,Z1,,,,No Hit,Forced,,Yes,,,
D,,Z13,S,Z4,In,,,,,,
N,Z4,Z13,BT,Z9,In,,,,,,
D,Z9,Z13,FT,Z5,In,,,,,,
N,Z5,Z13,FT,Z9,In,,,,,,
D,Z9,Z13,BT,Z2,In,,,,,,
N,Z2,Z12,FT,Z9,In,,,,,,
D,Z9,Z13,BT,Z8,In,,,,,,
N,Z8,Z12,BT,Z10,In,,,,,,
D,Z10,Z14,BS,Z8,In,,,,,,
N,Z8,Z8,BV,Z9,In,,,,,,
D,Z9,Z13,BT,Z16,In,,,,,,
N,Z16,Z4,FV,Z2,In,,,,,,
D,Z2,,,,No Hit,Forced,,Yes,,,
D,,Z12,S,Z3,In,,,,,,
N,Z3,Z11,FT,Z8,In,,,,,,
D,Z8,Z12,FT,Z8,In,,,,,,
N,Z8,Z12,BT,Z7,In,,,,,,
D,Z7,Z11,FT,,Net,Unforced,,Yes,Yes,,
N,,Z12,S,,Net,,,,,,
N,,Z12,S,Z2,In,,,,,,
D,Z2,Z12,FT,Z8,In,,,,,,
N,Z8,Z12,FT,Z7,In,,,,,,
D,Z7,Z11,FT,Z8,In,,,,,,
N,Z8,Z12,BT,Z10,In,,,,,,
D,Z10,Z13,BT,Z12,Long,Unforced,,Yes,,,
N,,Z13,S,Z5,In,,,,,,
D,Z5,Z14,BT,Z2,In,,,,,,
N,Z2,Z12,FT,Z10,In,,,,,,
D,Z10,Z14,BS,Z15,In,,,,,,
N,Z15,Z1,BV,Z2,In,,,,,,
D,Z2,,,,No Hit,Forced,,Yes,,,
N,,Z12,S,,Net,,,,,,
N,,Z12,S,Z3,In,,,,,,
D,Z3,Z12,BT,Z9,In,,,,,,
N,Z9,Z13,FT,Z9,In,,,,,,
D,Z9,Z13,BT,Z7,In,,,,,,
N,Z7,Z11,BS,Z8,In,,,,,,
D,Z8,Z12,FT,Z9,In,,,,,,
N,Z9,Z13,FT,Z7,In,,,,,,
D,Z7,,,,No Hit,Forced,,Yes,,,
N,,Z13,S,,Net,,,,,,
N,,Z13,S,Z4,In,,,,,,
D,Z4,Z14,FT,Z9,In,,,,,,
N,Z9,Z13,BT,Z7,In,,,,,,
D,Z7,,,,No Hit,Forced,,Yes,Yes,,
D,,Z12,S,Z2,In,,,,,,
N,Z2,Z12,BT,Z4,In,,,,,,
D,Z4,Z13,FT,Z10,In,,,,,,
N,Z10,,,,No Hit,Forced,,Yes,,,
D,,Z13,S,Z5,In,,,,,,
N,Z5,Z14,BT,Z9,In,,,,,,
D,Z9,Z13,FT,Z9,In,,,,,,
N,Z9,Z13,FS,Z14,Long,Unforced,,Yes,,,
D,,Z12,S,Z2,In,,,,,,
N,Z2,Z11,BT,Z12,Long,Unforced,,Yes,,,
D,,Z13,S,Z4,In,,,,,,
N,Z4,Z13,BT,Z3,In,,,,,,
D,Z3,Z12,FT,Z10,In,,,,,,
N,Z10,Z14,FT,,Net,Unforced,,Yes,Yes,,
N,,Z12,S,Z1,Wide,,,,,,
N,,Z12,S,Z2,In,,,,,,
D,Z2,Z11,BT,Z9,In,,,,,,
N,Z9,Z12,FT,Z10,In,,,,,,
D,Z10,Z14,BT,Z2,In,,,,,,
N,Z2,Z2,BS,Z1,In,,,,,,
D,Z1 ,,,,No Hit,Forced,,Yes,,,
N,,Z13,S,Z5,In,,,,,,
D,Z5,Z14,BT,Z10,In,,,,,,
N,Z10,Z13,FT,Z11,Long,Unforced,,Yes,,,
N,,Z12,S,Z3,In,,,,,,
D,Z3,Z12,BS,Z7,In,,,,,,
N,Z7,Z11,FT,Z10,In,,,,,,
D,Z10,Z13,BT,Z8,In,,,,,,
N,Z8,Z8,BV,Z2,In,,,,,,
D,Z2,Z7,FT,Z7,In,,,,,,
N,Z7,,,,No Hit,Forced,,Yes,,,
N,,Z13,S,Z5,In,,,,,,
D,Z5,Z14,BT,Z9,In,,,,,,
N,Z9,Z13,FT,Z11,Long,Unforced,,Yes,,,
N,,Z12,S,Z2,In,,,,,,
D,Z2,Z11,FT,Z8,In,,,,,,
N,Z8,Z11,FT,Z12,Long,Unforced,,Yes,Yes,,
D,,Z12,S,Z3,In,,,,,,
N,Z3,,,,No Hit,Forced,,Yes,,,
D,,Z13,S,Z6,In,,,,,,
N,Z6,Z14,FT,Z10,In,,,,,,
D,Z10,Z14,BT,Z7,In,,,,,,
N,Z7,Z12,BT,Z5,In,,,,,,
D,Z5,Z13,BT,Z9,In,,,,,,
N,Z9,Z13,FT,Z5,In,,,,,,
D,Z5,Z14,BT,Z7,In,,,,,,
N,Z7,Z12,BS,Z9,In,,,,,,
D,Z9,Z9,FT,Z7,In,,,,,,
N,Z7,Z12,BT,Z16,In,,,,,,
D,Z16,Z3,FV,Z1,In,,,,,,
N,Z1,,,,No Hit,Forced,,Yes,,,
D,,Z12,S,Z7,Long,,,,,,
D,,Z12,S,Z1,Let,,,,,,
D,,Z12,S,Z3,In,,,,,,
N,Z3,Z12,FT,Z9,In,,,,,,
D,Z9,Z13,BT,Z8,In,,,,,,
N,Z8,Z12,BT,Z3,In,,,,,,
D,Z3,Z12,FT,Z7,In,,,,,,
N,Z7,Z11,BT,Z1,Wide,Unforced,,Yes,,,
D,,Z13,S,,Net,,,,,,
D,,Z13,S,Z4,In,,,,,,
N,Z4,Z13,BT,Z9,In,,,,,,
D,Z9,Z13,FT,Z13,Long,Unforced,,Yes,,,
D,,Z12,S,Z4,Wide,,,,,,
D,,Z12,S,Z1 ,In,,,,,,
N,Z1 ,Z11,BT,Z11,Long,Unforced,,Yes,Yes,,
N,,Z12,S,Z3,Let,,,,,,
N,,Z12,S,Z3,In,,,,,,
D,Z3,Z12,BT,Z11,Long,Unforced,,Yes,,,
N,,Z13,S,Z4,In,,,,,,
D,Z4,Z13,FT,Z5,In,,,,,,
N,Z5,Z13,FT,Z7,In,,,,,,
D,Z7,Z12,FT,Z1,In,,,,,,
N,Z1,Z1,BS,,Net,Forced,,Yes,,,
N,,Z12,S,Z2,In,,,,,,
D,Z2,Z11,FT,Z8,In,,,,,,
N,Z8,Z7,FT,Z5,In,,,,,,
D,Z5,Z14,BT,Z10,In,,,,,,
N,Z10,Z10,FV,Z7,In,,,,,,
D,Z7,,,,No Hit,Forced,,Yes,,,
N,,Z13,S,Z5,In,,,,,,
D,Z5,Z14,BT,,Net,Forced,,Yes,,,
N,,Z12,S,,Net,,,,,,
N,,Z12,S,Z3,In,,,,,,
D,Z3,Z12,BT,Z8,In,,,,,,
N,Z8,Z12,FT,Z9,In,,,,,,
D,Z9,Z13,FT,Z10,In,,,,,,
N,Z10,Z13,FT,Z9,In,,,,,,
D,Z9,Z13,FT,Z10,In,,,,,,
N,Z10,Z13,FT,Z13,Long,Unforced,,Yes,,,
N,,Z13,S,Z5,In,,,,,,
D,Z5,Z14,BT,Z8,In,,,,,,
N,Z8,Z12,FT,Z10,In,,,,,,
D,Z10,Z13,BT,Z7,In,,,,,,
N,Z7,Z11,BS,Z7,In,,,,,,
D,Z7,Z11,FT,Z2,In,,,,,,
N,Z2,Z11,BS,Z10,In,,,,,,
D,Z10,Z13,BS,Z9,In,,,,,,
N,Z9,Z13,FT,Z10,In,,,,,,
D,Z10,Z14,BT,Z8,In,,,,,,
N,Z8,Z12,BT,Z10,In,,,,,,
D,Z10,Z13,BT,Z9,In,,,,,,
N,Z9,Z13,FT,Z10,In,,,,,,
D,Z10,Z14,BT,Z12,Long,Unforced,,Yes,Yes,,
D,,Z12,S,,Net,,,,,,
D,,Z12,S,,Net,Unforced,Yes,Yes,,,
D,,Z13,S,Z5,In,,,,,,
N,Z5,Z14,FT,Z14,Long,Unforced,,Yes,,,
D,,Z12,S,Z3,In,,,,,,
N,Z3,Z12,FS,Z9,In,,,,,,
D,Z9,Z13,FT,Z7,In,,,,,,
N,Z7,Z11,BT,Z5,In,,,,,,
D,Z5,Z13,FT,Z8,In,,,,,,
N,Z8,Z12,BT,Z8,In,,,,,,
D,Z8,Z12,FT,Z2,In,,,,,,
N,Z2,Z12,BT,Z9,In,,,,,,
D,Z9,Z13,BT,Z10,In,,,,,,
N,Z10,Z13,FT,Z10,In,,,,,,
D,Z10,Z13,BT,Z8,In,,,,,,
N,Z8,Z12,BS,Z9,In,,,,,,
D,Z9,Z13,FT,Z10,In,,,,,,
N,Z10,Z14,FT,Z10,In,,,,,,
D,Z10,Z14,BT,Z8,In,,,,,,
N,Z8,Z12,BT,Z10,In,,,,,,
D,Z10,Z14,BT,,Net,Unforced,,Yes,,,
D,,Z13,S,Z10,Long,,,,,,
D,,Z13,S,Z4,In,,,,,,
N,Z4,Z13,BT,Z2,In,,,,,,
D,Z2,Z12,FS,,Net,Forced,,Yes,,,
D,,Z12,S,Z3,In,,,,,,
N,Z3,Z12,FS,,Net,Forced,,Yes,,,
D,,Z13,S,Z4,In,,,,,,
N,Z4,Z13,BT,Z4,In,,,,,,
D,Z4,Z9,FT,Z7,In,,,,,,
N,Z7,Z12,BT,Z7,In,,,,,,
D,Z7,Z11,FT,Z8,In,,,,,,
N,Z8,Z12,BS,Z10,In,,,,,,
D,Z10,Z13,BT,Z10,In,,,,,,
N,Z10,Z14,FT,Z10,In,,,,,,
D,Z10,Z14,BT,Z2,In,,,,,,
N,Z2,Z12,BT,Z7,In,,,,,,
D,Z7,Z11,FT,Z7,In,,,,,,
N,Z7,Z11,BT,Z7,In,,,,,,
D,Z7,Z11,FS,Z1 ,In,,,,,,
N,Z1 ,Z2,BS,Z8,In,,,,,,
D,Z8,Z8,FT,,Net,Unforced,,Yes,Yes,,
N,,Z12,S,Z3,In,,,,,,
D,Z3,Z12,BT,Z4,In,,,,,,
N,Z4,Z8,FT,Z7,In,,,,,,
D,Z7,Z12,FT,Z10,In,,,,,,
N,Z10,,,,No Hit,Forced,,Yes,,,
N,,Z13,S,Z6,In,,,,,,
D,Z6,Z14,BT,Z7,In,,,,,,
N,Z7,Z12,BT,,Net,Unforced,,Yes,,,
N,,Z12,S,,Net,,,,,,
N,,Z12,S,Z8,Long,Unforced,Yes,Yes,,,
N,,Z13,S,Z9,Long,,,,,,
N,,Z13,S,Z4,In,,,,,,
D,Z4,Z13,FT,Z9,In,,,,,,
N,Z9,Z13,FT,Z7,In,,,,,,
D,Z7,Z12,FT,Z7,In,,,,,,
N,Z7,Z12,BT,Z10,In,,,,,,
D,Z10,Z13,BL,Z2,In,,,,,,
N,Z2,Z2,FV,Z5,In,,,,,,
D,Z5,Z13,BS,Z14,Long,Forced,,Yes,,,
N,,Z12,S,Z2,In,,,,,,
D,Z2,Z12,FT,Z7,In,,,,,,
N,Z7,Z11,BT,Z10,In,,,,,,
D,Z10,Z13,BT,,Net,Unforced,,Yes,,,
N,,Z13,S,,Net,,,,,,
N,,Z13,S,Z5,In,,,,,,
D,Z5,Z14,FT,Z9,In,,,,,,
N,Z9,Z13,FT,Z8,In,,,,,,
D,Z8,Z12,FT,Z8,In,,,,,,
N,Z8,Z12,BT,Z10,In,,,,,,
D,Z10,Z13,BT,Z9,In,,,,,,
N,Z9,Z13,FT,Z10,In,,,,,,
D,Z10,Z14,BT,,Net,Unforced,,Yes,,,
N,,Z12,S,Z1,Wide,,,,,,
N,,Z12,S,Z2,In,,,,,,
D,Z2,Z12,BT,Z9,In,,,,,,
N,Z9,Z12,FT,Z10,In,,,,,,
D,Z10,Z14,BT,Z6,In,,,,,,
N,Z6,Z10,FS,Z1,In,,,,,,
D,Z1 ,Z8,FT,Z16,In,,,,,,
N,Z16,Z6,BV,Z10,In,,,,,,
D,Z10,,,,No Hit,Forced,,Yes,,,
N,,Z13,S,Z4,Let,,,,,,
N,,Z13,S,Z4,In,,,,,,
D,Z4,,,,No Hit,Forced,,Yes,Yes,Yes,
D,,Z12,S,Z3,In,,,,,,
N,Z3,Z12,FT,Z14,Long,Forced,,Yes,,,
D,,Z13,S,Z9,In,,,,,,
D,,Z13,S,Z5,In,,,,,,
N,Z5,Z14,BT,,Net,Unforced,,Yes,,,
D,,Z12,S,Z3,In,,,,,,
N,Z3,,,,No Hit,Forced,,Yes,,,
D,,Z13,S,Z10,Long,,,,,,
D,,Z13,S,Z6,Let,,,,,,
D,,Z13,S,Z4,In,,,,,,
N,Z4,Z13,BT,,Net,Unforced,,Yes,Yes,,
N,,Z12,S,,Net,,,,,,
N,,Z12,S,Z1,In,,,,,,
D,Z1,Z11,FT,Z10,In,,,,,,
N,Z10,Z13,FT,Z11,Long,Unforced,,Yes,,,
N,,Z13,S,,Net,,,,,,
N,,Z13,S,Z5,In,,,,,,
D,Z5,Z14,BT,Z9,In,,,,,,
N,Z9,Z13,FT,Z8,In,,,,,,
D,Z8,Z12,FT,Z7,In,,,,,,
N,Z7,Z11,BT,Z10,In,,,,,,
D,Z10,Z13,BT,,Net,Unforced,,Yes,,,
N,,Z12,S,,Net,,,,,,
N,,Z12,S,Z4,Wide,Unforced,Yes,Yes,,,
N,,Z13,S,Z4,In,,,,,,
D,Z4,Z13,FT,,Net,Forced,,Yes,,,
N,,Z12,S,Z3,In,,,,,,
D,Z3,Z12,BS,Z2,In,,,,,,
N,Z2,Z7,FT,Z10,In,,,,,,
D,Z10,Z14,BT,Z7,Wide,Unforced,,Yes,,,
N,,Z12,S,Z4,In,,,,,,
D,Z4,Z13,FT,Z13,Long,Unforced,,Yes,Yes,,
D,,Z12,S,Z3,In,,,,,,
N,Z3,,,,No Hit,Forced,,Yes,,,
D,,Z13,S,Z4,Let,,,,,,
D,,Z13,S,Z5,In,,,,,,
N,Z5,Z14,FT,Z4,In,,,,,,
D,Z4,Z13,BT,Z9,In,,,,,,
N,Z9,Z13,FT,Z9,In,,,,,,
D,Z9,Z13,BT,Z2,In,,,,,,
N,Z2,Z12,BS,Z10,In,,,,,,
D,Z10,Z13,BS,,Net,Unforced,,Yes,,,
D,,Z12,S,Z8,Long,,,,,,
D,,Z12,S,Z2,In,,,,,,
N,Z2,Z11,BT,Z8,In,,,,,,
D,Z8,Z12,FT,Z5,In,,,,,,
N,Z5,Z10,FT,Z10,In,,,,,,
D,Z10,Z14,BT,Z9,In,,,,,,
N,Z9,Z13,FT,Z10,Long,Unforced,,Yes,,,
D,,Z13,S,Z5,In,,,,,,
N,Z5,Z14,FT,Z13,In,,,,,,
D,Z13,Z14,FT,Z7,In,,,,,,
N,Z7,Z12,BT,Z13,In,,,,,,
D,Z13,Z13,BT,Z9,In,,,,,,
N,Z9,Z13,FT,Z7,In,,,,,,
D,Z7,Z12,FT,Z2,In,,,,,,
N,Z2,Z11,BS,Z10,In,,,,,,
D,Z10,Z13,BT,Z7,In,,,,,,
N,Z7,,,,No Hit,Forced,,Yes,,,
D,,Z12,S,Z1,In,,,,,,
N,Z1,,,,No Hit,Forced,,Yes,Yes,,
N,,Z12,S,Z3,In,,,,,,
D,Z3,Z12,BT,Z8,In,,,,,,
N,Z8,Z11,FT,Z4,In,,,,,,
D,Z4,Z13,FT,Z2,In,,,,,,
N,Z2,Z11,BT,Z9,In,,,,,,
D,Z9,Z13,BT,Z10,In,,,,,,
N,Z10,Z14,FT,Z7,In,,,,,,
D,Z7,Z12,FS,Z12,In,,,,,,
N,Z12,Z11,FT,Z2,In,,,,,,
D,Z2,Z12,FT,Z7,In,,,,,,
N,Z7,Z11,BT,Z9,In,,,,,,
D,Z9,Z12,BT,Z8,In,,,,,,
N,Z8,Z12,BS,Z9,In,,,,,,
D,Z9,Z13,BT,Z8,In,,,,,,
N,Z8,Z12,BT,Z7,In,,,,,,
D,Z7,Z11,FT,Z2,In,,,,,,
N,Z2,Z11,BS,Z2,In,,,,,,
D,Z2,Z12,FT,Z2,In,,,,,,
N,Z2,Z12,BS,Z10,In,,,,,,
D,Z10,Z10,BT,Z9,In,,,,,,
N,Z9,Z13,FT,Z9,In,,,,,,
D,Z9,Z14,BT,Z2,In,,,,,,
N,Z2,Z12,BS,Z8,In,,,,,,
D,Z8,Z12,FT,Z10,In,,,,,,
N,Z10,Z14,FT,Z7,In,,,,,,
D,Z7,Z12,FT,Z8,In,,,,,,
N,Z8,Z12,FS,Z1,In,,,,,,
D,Z1,Z1,FS,,Net,Forced,,Yes,,,
N,,Z13,S,Z3,Wide,,,,,,
N,,Z13,S,Z5,In,,,,,,
D,Z5,Z14,BT,Z9,In,,,,,,
N,Z9,Z13,FT,Z7,In,,,,,,
D,Z7,,,,No Hit,Forced,,Yes,,,
N,,Z12,S,Z2,In,,,,,,
D,Z2,Z11,FT,Z6,Wide,Unforced,,Yes,,,
N,,Z13,S,Z6,In,,,,,,
D,Z6,,,,No Hit,Forced,,Yes,Yes,,
D,,Z12,S,Z3,In,,,,,,
N,Z3,Z12,FT,Z9,In,,,,,,
D,Z9,Z13,BT,Z7,In,,,,,,
N,Z7,Z12,BT,Z8,In,,,,,,
D,Z8,Z12,FT,Z10,In,,,,,,
N,Z10,Z14,FT,Z5,In,,,,,,
D,Z5,Z9,BT,Z7,Wide,Unforced,,Yes,,,
D,,Z13,S,Z4,In,,,,,,
N,Z4,Z13,BS,Z4,In,,,,,,
D,Z4,Z9,FT,Z7,In,,,,,,
N,Z7,Z11,BL,Z6,Wide,Forced,,Yes,,,
D,,Z12,S,Z2,In,,,,,,
N,Z2,Z11,FS,Z9,In,,,,,,
D,Z9,Z9,FT,Z7,In,,,,,,
N,Z7,,,,No Hit,Forced,,Yes,,,
D,,Z13,S,Z5,In,,,,,,
N,Z5,Z14,FT,Z5,In,,,,,,
D,Z5,Z10,BT,Z7,In,,,,,,
N,Z7,,,,No Hit,Forced,,Yes,,,
D,,Z12,S,Z3,In,,,,,,
N,Z3,,,,No,Forced,,Yes,Yes,,
N,,Z12,S,Z1,In,,,,,,
D,Z1,,,,No,Forced,,Yes,,,
N,,Z13,S,Z6,Wide,,,,,,
N,,Z13,S,Z5,In,,,,,,
D,Z5,Z14,FT,Z8,In,,,,,,
N,Z8,Z13,BT,Z9,In,,,,,,
D,Z9,Z13,BT,Z9,In,,,,,,
N,Z9,Z13,FT,Z7,In,,,,,,
D,Z7,Z12,FT,Z11,Long,Unforced,,Yes,,,
N,,Z12,S,Z3,In,,,,,,
D,Z3,Z12,BS,Z9,In,,,,,,
N,Z9,Z9,FT,Z10,In,,,,,,
D,Z10,,,,No Hit,Forced,,Yes,,,
N,,Z13,S,Z4,In,,,,,,
