Player,Ball lands,Ball hit from,Stroke Type,Ball hit to,In/out,Forced/Unforced,Double Fault,End of Point,End of Game,End of Set,End of Match
D,Z4,,,,No Hit,Forced,,Yes,Yes,,
D,,Z12,S,Z3,In,,,,,,
N,Z3,Z12,FT,Z8,In,,,,,,
D,Z8,Z12,FT,Z7,In,,,,,,
N,Z7,Z11,BS,,Net,Forced,,Yes,,,
D,,Z13,S,Z5,In,,,,,,
N,Z5,Z14,FT,Z12,Long,Unforced,,Yes,,,
D,,Z12,S,Z3,In,,,,,,
N,Z3,Z12,FT,Z2,In,,,,,,
D,Z2,Z8,FT,Z2,In,,,,,,
N,Z2,Z11,BT,,Net,Unforced,,Yes,,,
D,,Z13,S,Z9,Long,,,,,,
D,,Z13,S,Z5,In,,,,,,
N,Z5,Z14,FT,Z9,In,,,,,,
D,Z9,Z13,BT,Z7,Wide,Unforced,,Yes,,,
D,,Z12,S,Z8,Long,,,,,,
D,,Z12,S,Z2,In,,,,,,
N,Z2,Z11,BT,Z7,In,,,,,,
D,Z7,Z12,FT,Z10,In,,,,,,
N,Z10,Z13,FT,Z7,In,,,,,,
D,Z7,Z12,FT,Z7,In,,,,,,
N,Z7,Z11,BT,Z11,Long,Unforced,,Yes,Yes,,
N,,Z12,S,,Net,,,,,,
N,,Z12,S,Z2,In,,,,,,
D,Z2,Z12,BT,Z8,In,,,,,,
N,Z8,Z12,BT,Z8,In,,,,,,
D,Z8,Z12,FT,Z7,In,,,,,,
N,Z7,Z11,BT,Z9,In,,,,,,
D,Z9,Z13,BT,Z9,In,,,,,,
N,Z9,Z13,FT,Z9,In,,,,,,
D,Z9,Z13,BT,Z10,In,,,,,,
N,Z10,Z14,FS,Z10,In,,,,,,
D,Z10,Z10,BT,Z7,In,,,,,,
N,Z7,Z12,BS,Z13,Long,Unforced,,Yes,,,
N,,Z13,S,Z4,In,,,,,,
D,Z4,Z13,FT,Z8,In,,,,,,
N,Z8,Z12,FT,Z9,In,,,,,,
D,Z9,Z13,FT,Z7,In,,,,,,
N,Z7,Z12,BT,Z9,In,,,,,,
D,Z9,Z13,BT,Z8,In,,,,,,
N,Z8,Z12,BT,Z7,In,,,,,,
D,Z7,,,,No Hit,Forced,,Yes,,,
N,,Z12,S,,Net,,,,,,
N,,Z12,S,,Net,Unforced,Yes,Yes,,,
N,,Z13,S,Z4,In,,,,,,
D,Z4,Z14,FT,Z13,Long,Unforced,,Yes,,,
N,,Z12,S,Z2,In,,,,,,
D,Z2,Z11,FT,Z9,In,,,,,,
N,Z9,Z12,FT,Z10,In,,,,,,
D,Z10,Z14,BS,Z16,In,,,,,,
N,Z16,Z1,FV,Z3,In,,,,,,
D,Z3,,,,No Hit,Forced,,Yes,,,
N,,Z13,S,Z4,In,,,,,,
D,Z4,Z13,FT,Z2,In,,,,,,
N,Z2,Z8,BT,Z7,In,,,,,,
D,Z7,Z11,FT,Z9,In,,,,,,
N,Z9,Z12,FT,Z5,In,,,,,,
D,Z5,Z14,BT,Z8,In,,,,,,
N,Z8,Z12,BT,Z8,In,,,,,,
D,Z8,Z12,FT,Z8,In,,,,,,
N,Z8,Z12,BT,Z9,In,,,,,,
D,Z9,Z13,BT,Z10,In,,,,,,
N,Z10,Z13,FT,Z2,In,,,,,,
D,Z2,Z12,FT,Z7,In,,,,,,
N,Z7,Z11,BS,Z2,In,,,,,,
D,Z2,Z7,FT,Z9,In,,,,,,
N,Z9,Z13,FT,Z10,Wide,Unforced,,Yes,,,
N,,Z12,S,Z3,In,,,,,,
D,Z3,Z12,BT,Z8,In,,,,,,
N,Z8,Z12,FT,Z8,In,,,,,,
D,Z8,Z12,FT,Z7,In,,,,,,
N,Z7,Z11,BS,Z9,In,,,,,,
D,Z9,Z13,FT,Z10,In,,,,,,
N,Z10,Z14,FT,Z5,In,,,,,,
D,Z5,Z10,FT,Z5,In,,,,,,
N,Z5,Z14,FT,Z11,Long,Unforced,,Yes,,,
N,,Z13,S,Z4,In,,,,,,
D,Z4,Z13,FT,,Net,Unforced,,Yes,,,
N,,Z12,S,Z7,Long,,,,,,
N,,Z12,S,Z2,In,,,,,,
D,Z2,Z12,BT,Z9,In,,,,,,
N,Z9,Z12,FT,Z7,In,,,,,,
D,Z7,Z12,FT,Z3,In,,,,,,
N,Z3,Z12,FS,Z1,In,,,,,,
D,Z1,Z1,FS,Z8,In,,,,,,
N,Z8,Z12,BT,Z10,In,,,,,,
D,Z10,Z10,BV,Z10,In,,,,,,
N,Z10,Z14,FT,Z7,In,,,,,,
D,Z7,,,,No Hit,Forced,,Yes,,,
N,,Z13,S,Z4,In,,,,,,
D,Z4,Z13,FT,Z9,In,,,,,,
N,Z9,Z12,FT,Z7,In,,,,,,
D,Z7,,,,No Hit,Unforced,,Yes,Yes,,
D,,Z12,S,Z1,Let,,,,,,
D,,Z12,S,Z2,In,,,,,,
N,Z2,Z11,FT,Z8,In,,,,,,
D,Z8,Z12,FT,Z7,In,,,,,,
N,Z7,Z11,BT,Z2,In,,,,,,
D,Z2,Z12,FT,Z8,In,,,,,,
N,Z8,Z11,BT,Z11,Long,Unforced,,Yes,,,
D,,Z13,S,,Net,,,,,,
D,,Z13,S,Z4,In,,,,,,
N,Z4,Z13,BT,Z5,In,,,,,,
D,Z5,Z13,BT,Z9,In,,,,,,
N,Z9,Z13,FT,Z5,In,,,,,,
D,Z5,Z14,BT,,Net,Unforced,,Yes,,,
D,,Z12,S,Z2,In,,,,,,
N,Z2,Z11,FT,Z8,In,,,,,,
D,Z8,Z12,FT,Z2,In,,,,,,
N,Z2,Z11,BS,Z9,In,,,,,,
D,Z9,Z13,FT,Z10,In,,,,,,
N,Z10,Z14,FT,Z9,In,,,,,,
D,Z9,Z13,BT,Z7,In,,,,,,
N,Z7,Z12,BS,Z9,In,,,,,,
D,Z9,Z13,FT,Z10,Wide,Unforced,,Yes,,,
D,,Z13,S,Z5,In,,,,,,
N,Z5,Z14,FT,Z3,In,,,,,,
D,Z3,Z9,FT,Z7,Wide,Unforced,,Yes,,,
D,,Z12,S,Z1 ,In,,,,,,
N,Z1 ,,,,No Hit,Forced,,Yes,,,
D,,Z13,S,Z6,In,,,,,,
N,Z6,Z14,FS,,Net,Unforced,,Yes,,,
D,,Z12,S,Z3,In,,,,,,
N,Z3,Z12,FT,Z8,In,,,,,,
D,Z8,Z12,FT,Z2,In,,,,,,
N,Z2,Z11,BS,Z17,In,,,,,,
D,Z17,Z6,BV,Z10,In,,,,,,
N,Z10,Z14,FT,Z7,Wide,Forced,,Yes,,,
D,,Z13,S,Z4,In,,,,,,
N,Z4,Z13,FS,Z10,In,,,,,,
D,Z10,Z14,BT,Z10,In,,,,,,
N,Z10,Z14,FT,Z5,In,,,,,,
D,Z5,Z14,BT,Z7,In,,,,,,
N,Z7,Z12,BS,Z5,In,,,,,,
D,Z5,Z9,BT,Z10,In,,,,,,
N,Z10,,,,No Hit,Forced,,Yes,Yes,,
N,,Z12,S,Z1,In,,,,,,
D,Z1,Z11,FT,Z4,In,,,,,,
N,Z4,Z8,FT,,Net,Unforced,,Yes,,,
N,,Z13,S,Z4,In,,,,,,
D,Z4,Z13,FT,Z9,In,,,,,,
N,Z9,Z13,FT,Z12,Long,Unforced,,Yes,,,
N,,Z12,S,Z1 ,In,,,,,,
D,Z1 ,Z11,FT,Z13,Long,Forced,,Yes,,,
N,,Z13,S,Z5,In,,,,,,
D,Z5,Z14,BT,Z12,Long,Unforced,,Yes,,,
N,,Z12,S,Z1,In,,,,,,
D,Z1 ,,,,No Hit,Forced,,Yes,,,
N,,Z13,S,Z4,In,,,,,,
D,Z4,,,,No Hit,Forced,,Yes,Yes,,
D,,Z12,S,Z3,In,,,,,,
N,Z3,Z12,FT,Z4,In,,,,,,
D,Z4,Z13,BT,Z8,In,,,,,,
N,Z8,Z12,BS,Z9,In,,,,,,
D,Z9,Z13,BT,Z2,In,,,,,,
N,Z2,Z12,BS,Z9,In,,,,,,
D,Z9,Z13,FT,Z10,In,,,,,,
N,Z10,Z14,FT,Z9,In,,,,,,
D,Z9,Z13,BT,Z7,In,,,,,,
N,Z7,Z12,BS,Z10,In,,,,,,
D,Z10,Z13,BT,Z7,In,,,,,,
N,Z7,Z12,BT,Z9,In,,,,,,
D,Z9,Z13,BT,Z10,In,,,,,,
N,Z10,Z13,FT,Z7,Wide,Unforced,,Yes,,,
D,,Z13,S,Z5,In,,,,,,
N,Z5,Z14,FT,Z13,Long,Unforced,,Yes,,,
D,,Z12,S,,Net,,,,,,
D,,Z12,S,Z2,In,,,,,,
N,Z2,Z11,BT,Z7,In,,,,,,
D,Z7,Z11,FT,Z7,Wide,Unforced,,Yes,,,
D,,Z13,S,Z10,Long,,,,,,
D,,Z13,S,Z4,In,,,,,,
N,Z4,Z13,BT,Z2,In,,,,,,
D,Z2,Z8,FT,Z7,In,,,,,,
N,Z7,Z11,BT,Z16,In,,,,,,
D,Z16,Z6,BV,Z5,In,,,,,,
N,Z5,,,,No Hit,Forced,,Yes,,,
D,,Z12,S,Z3,In,,,,,,
N,Z3,Z12,FT,,Net,Forced,,Yes,Yes,,
N,,Z12,S,Z2,In,,,,,,
D,Z2,Z11,FT,Z2,In,,,,,,
N,Z2,Z7,FS,Z1,In,,,,,,
D,Z1,Z7,FT,,Net,Unforced,,Yes,,,
N,,Z13,S,Z4,In,,,,,,
D,Z4,Z13,FS,Z2,In,,,,,,
N,Z2,Z11,FT,Z10,In,,,,,,
D,Z10,,,,No Hit,Forced,,Yes,,,
N,,Z12,S,Z3,In,,,,,,
D,Z3,Z12,BS,Z8,In,,,,,,
N,Z8,Z11,FT,Z10,In,,,,,,
D,Z10,Z14,BS,Z7,In,,,,,,
N,Z7,Z11,FT,Z7,In,,,,,,
D,Z7,Z11,FT,Z10,In,,,,,,
N,Z10,,,,No Hit,Forced,,Yes,,,
N,,Z13,S,Z5,In,,,,,,
D,Z5,Z14,BT,Z2,In,,,,,,
N,Z2,Z12,FT,Z2,In,,,,,,
D,Z2,,,,No Hit,Forced,,Yes,,,
N,,Z12,S,Z7,Long,,,,,,
N,,Z12,S,Z3,In,,,,,,
D,Z3,Z12,BT,Z10,In,,,,,,
N,Z10,Z14,FT,Z7,In,,,,,,
D,Z7,,,,No Hit,Forced,,Yes,Yes,,
D,,Z12,S,Z1,In,,,,,,
N,Z1,Z11,BS,Z5,In,,,,,,
D,Z5,Z10,FT,Z10,In,,,,,,
N,Z10,,,,No Hit,Forced,,Yes,,,
D,,Z13,S,Z4,In,,,,,,
N,Z4,,,,No Hit,Forced,,Yes,,,
D,,Z12,S,,Net,,,,,,
D,,Z12,S,Z2,In,,,,,,
N,Z2,Z11,BT,Z5,In,,,,,,
D,Z5,Z13,BT,Z7,In,,,,,,
N,Z7,Z11,BT,Z3,In,,,,,,
D,Z3,Z12,FT,Z10,In,,,,,,
N,Z10,Z13,FT,Z14,Long,Unforced,,Yes,,,
D,,Z13,S,Z10,Long,,,,,,
D,,Z13,S,Z4,In,,,,,,
N,Z4,Z13,BT,Z4,In,,,,,,
D,Z4,Z13,BT,,Net,Unforced,,Yes,,,
D,,Z12,S,Z1,In,,,,,,
N,Z1,,,,No Hit,Forced,,Yes,Yes,,
N,,Z12,S,Z3,In,,,,,,
D,Z3,Z12,BT,Z8,In,,,,,,
N,Z8,Z12,FT,Z10,In,,,,,,
D,Z10,Z13,BT,Z8,In,,,,,,
N,Z8,Z12,FT,Z7,In,,,,,,
D,Z7,Z11,FT,Z16,In,,,,,,
N,Z16,Z4,BV,,Net,Unforced,,Yes,,,
N,,Z13,S,Z5,In,,,,,,
D,Z5,Z13,FT,Z1 ,Wide,Forced,,Yes,,,
N,,Z12,S,Z1 ,Wide,,,,,,
N,,Z12,S,Z3,In,,,,,,
D,Z3,Z12,BT,Z7,In,,,,,,
N,Z7,Z12,BT,Z7,In,,,,,,
D,Z7,Z11,FT,Z8,In,,,,,,
N,Z8,Z12,BT,Z13,Long,Unforced,,Yes,,,
N,,Z13,S,Z5,In,,,,,,
D,Z5,Z14,FT,,Net,Unforced,,Yes,,,
N,,Z12,S,Z2,In,,,,,,
D,Z2,Z11,FT,Z12,Long,Unforced,,Yes,,,
N,,Z13,S,Z4,In,,,,,,
D,Z4,,,,No Hit,Forced,,Yes,Yes,,
D,,Z12,S,,Net,,,,,,
D,,Z12,S,Z2,In,,,,,,
N,Z2,Z11,BT,Z3,In,,,,,,
D,Z3,Z12,FT,Z3,In,,,,,,
N,Z3,Z12,BT,Z2,In,,,,,,
D,Z2,Z11,FT,,Net,Unforced,,Yes,,,
D,,Z13,S,Z9,Long,,,,,,
D,,Z13,S,Z5,In,,,,,,
N,Z5,Z14,BT,Z9,In,,,,,,
D,Z9,Z13,BT,Z9,In,,,,,,
N,Z9,Z13,FT,Z10,In,,,,,,
D,Z10,Z14,BT,Z7,In,,,,,,
N,Z7,Z11,BT,Z5,In,,,,,,
D,Z5,Z13,BT,Z7,In,,,,,,
N,Z7,Z12,BT,Z7,In,,,,,,
D,Z7,Z11,FT,Z2,In,,,,,,
N,Z2,Z7,BT,Z8,In,,,,,,
D,Z8,Z11,FT,Z7,In,,,,,,
N,Z7,Z11,BT,Z9,In,,,,,,
D,Z9,Z12,BT,Z4,In,,,,,,
N,Z4,Z13,FT,Z10,In,,,,,,
D,Z10,Z14,BT,Z7,In,,,,,,
N,Z7,Z12,BS,Z7,In,,,,,,
D,Z7,Z11,FT,Z2,In,,,,,,
N,Z2,Z11,BS,Z10,In,,,,,,
D,Z10,Z13,BT,Z9,In,,,,,,
N,Z9,Z13,FT,Z7,In,,,,,,
D,Z7,Z11,FS,Z8,In,,,,,,
N,Z8,Z11,FT,Z7,Wide,Unforced,,Yes,,,
D,,Z12,S,Z3,In,,,,,,
N,Z3,Z12,FT,Z5,In,,,,,,
D,Z5,Z13,BT,Z10,In,,,,,,
N,Z10,Z14,BT,Z9,In,,,,,,
D,Z9,Z13,BT,,Net,Unforced,,Yes,,,
D,,Z13,S,,Net,,,,,,
D,,Z13,S,Z3,Wide,Unforced,Yes,Yes,,,
D,,Z12,S,Z3,In,,,,,,
N,Z3,Z12,FT,Z4,In,,,,,,
D,Z4,Z9,BT,Z7,In,,,,,,
N,Z7,Z12,BS,Z10,Wide,Forced,,Yes,,,
D,,Z13,S,Z4,In,,,,,,
N,Z4,,,,No Hit,Forced,,Yes,,,
D,,Z12,S,Z3,In,,,,,,
N,Z3,Z12,FT,Z8,In,,,,,,
D,Z8,Z12,FT,Z7,In,,,,,,
N,Z7,Z12,BT,Z9,In,,,,,,
D,Z9,Z13,BT,Z8,In,,,,,,
N,Z8,Z12,FT,Z10,In,,,,,,
D,Z10,Z13,BT,Z8,In,,,,,,
N,Z8,Z12,BS,Z9,In,,,,,,
D,Z9,Z14,FT,Z10,In,,,,,,
N,Z10,Z14,FT,Z5,In,,,,,,
D,Z5,Z14,BT,Z4,In,,,,,,
N,Z4,Z13,FT,Z7,In,,,,,,
D,Z7,,,,No Hit,Forced,,Yes,,,
D,,Z13,S,Z5,In,,,,,,
N,Z5,Z14,FT,Z9,In,,,,,,
D,Z9,Z13,FT,Z10,In,,,,,,
N,Z10,Z13,FT,Z9,In,,,,,,
D,Z9,Z14,FT,Z9,In,,,,,,
N,Z9,Z14,FT,Z5,In,,,,,,
D,Z5,Z14,BT,Z7,In,,,,,,
N,Z7,Z12,BS,Z9,In,,,,,,
D,Z9,Z13,FT,Z7,In,,,,,,
N,Z7,Z11,BT,Z8,In,,,,,,
D,Z8,Z12,FT,Z2,In,,,,,,
N,Z2,Z13,BT,Z2,In,,,,,,
D,Z2,Z12,FT,Z2,In,,,,,,
N,Z2,,,,No Hit,Forced,,Yes,,,
D,,Z12,S,Z3,In,,,,,,
N,Z3,Z11,FS,Z4,In,,,,,,
D,Z4,Z9,FT,Z7,In,,,,,,
N,Z7,Z11,BT,Z16,In,,,,,,
D,Z16,Z5,BV,Z10,In,,,,,,
N,Z10,,,,No Hit,Forced,,Yes,,,
D,,Z13,S,Z10,Long,,,,,,
D,,Z13,S,Z5,In,,,,,,
N,Z5,Z14,BT,Z7,In,,,,,,
D,Z7,Z11,FS,Z7,Wide,Unforced,,Yes,,,
D,,Z12,S,Z3,In,,,,,,
N,Z3,Z12,FT,Z10,In,,,,,,
D,Z10,Z10,FT,Z7,In,,,,,,
N,Z7,Z11,BT,Z9,In,,,,,,
D,Z9,Z13,FT,Z9,In,,,,,,
N,Z9,Z13,FT,Z10,In,,,,,,
D,Z10,Z14,BT,Z10,In,,,,,,
N,Z10,,,,No Hit,Forced,,Yes,,,
D,,Z13,S,Z10,Long,,,,,,
D,,Z13,S,Z5,In,,,,,,
N,Z5,Z14,FT,Z10,In,,,,,,
D,Z10,Z14,BT,Z2,In,,,,,,
N,Z2,Z12,BT,Z10,In,,,,,,
D,Z10,,,,No Hit,Forced,,Yes,,,
D,,Z12,S,Z4,Wide,,,,,,
D,,Z12,S,Z2,In,,,,,,
N,Z2,Z11,BT,Z8,In,,,,,,
D,Z8,Z12,FT,Z10,In,,,,,,
N,Z10,Z13,FT,Z7,In,,,,,,
D,Z7,Z12,FT,Z8,In,,,,,,
N,Z8,Z12,BT,Z9,In,,,,,,
D,Z9,Z13,BT,Z10,In,,,,,,
N,Z10,Z13,FT,Z2,In,,,,,,
D,Z2,Z12,FT,Z7,In,,,,,,
N,Z7,Z11,BS,Z7,In,,,,,,
D,Z7,Z12,FT,Z2,In,,,,,,
N,Z2,Z11,BS,Z9,In,,,,,,
D,Z9,Z13,BT,Z9,In,,,,,,
N,Z9,Z13,FT,Z10,In,,,,,,
D,Z10,Z14,BT,Z7,In,,,,,,
N,Z7,Z12,BS,Z13,Long,Unforced,,Yes,,,
D,,Z13,S,Z10,Long,,,,,,
D,,Z13,S,Z5,In,,,,,,
N,Z5,Z13,FT,Z2,In,,,,,,
D,Z2,Z12,FT,Z8,In,,,,,,
N,Z8,Z12,FT,Z10,In,,,,,,
D,Z10,Z13,BT,Z10,In,,,,,,
N,Z10,Z13,FT,Z5,In,,,,,,
D,Z5,Z13,BT,Z8,In,,,,,,
N,Z8,Z12,BT,Z3,In,,,,,,
D,Z3,Z12,FT,Z2,In,,,,,,
N,Z2,Z11,BT,Z7,In,,,,,,
D,Z7,,,,No Hit,Forced,,Yes,,,
D,,Z12,S,Z3,In,,,,,,
N,Z3,Z12,FT,Z9,In,,,,,,
D,Z9,Z13,BT,Z10,In,,,,,,
N,Z10,Z13,FT,Z11,Long,Unforced,,Yes,,,
D,,Z13,S,Z5,In,,,,,,
N,Z5,Z14,FS,Z14,Long,Forced,,Yes,Yes,,
N,,Z12,S,Z3,In,,,,,,
D,Z3,Z12,BT,Z7,In,,,,,,
N,Z7,Z11,BT,Z2,In,,,,,,
D,Z2,Z11,FT,Z8,In,,,,,,
N,Z8,Z11,BT,,Net,Unforced,,Yes,,,
N,,Z13,S,Z4,In,,,,,,
D,Z4,Z13,FT,,Net,Unforced,,Yes,,,
N,,Z12,S,Z1,In,,,,,,
D,Z1,Z11,FT,Z2,In,,,,,,
N,Z2,Z7,FT,,Net,Unforced,,Yes,,,
N,,Z13,S,Z5,In,,,,,,
D,Z5,Z14,BT,Z8,In,,,,,,
N,Z8,Z12,FT,Z8,In,,,,,,
D,Z8,Z12,FT,Z8,In,,,,,,
N,Z8,Z12,BT,Z10,In,,,,,,
D,Z10,Z14,BT,Z9,In,,,,,,
N,Z9,Z13,FT,Z5,In,,,,,,
D,Z5,Z14,BT,Z7,In,,,,,,
N,Z7,Z12,BT,Z8,In,,,,,,
D,Z8,Z13,FT,Z10,In,,,,,,
N,Z10,Z14,FT,Z10,In,,,,,,
D,Z10,Z14,BT,Z7,In,,,,,,
N,Z7,Z11,BT,Z10,In,,,,,,
D,Z10,Z13,BT,Z9,In,,,,,,
N,Z9,Z13,FT,Z5,In,,,,,,
D,Z5,Z14,BT,Z7,In,,,,,,
N,Z7,Z12,BT,Z8,In,,,,,,
D,Z8,Z12,FT,Z7,In,,,,,,
N,Z7,Z11,BT,Z10,In,,,,,,
D,Z10,Z13,BS,Z2,In,,,,,,
N,Z2,Z2,FV,Z2,In,,,,,,
D,Z2,,,,No Hit,Forced,,Yes,,,
N,,Z12,S,,Net,,,,,,
N,,Z12,S,Z2,In,,,,,,
D,Z2,Z12,BT,Z8,In,,,,,,
N,Z8,Z12,BT,Z9,In,,,,,,
D,Z9,Z13,BT,Z9,In,,,,,,
N,Z9,Z13,FT,Z7,In,,,,,,
D,Z7,Z12,FT,Z2,In,,,,,,
N,Z2,Z11,BT,Z10,Wide,Unforced,,Yes,,,
N,,Z13,S,Z4,In,,,,,,
D,Z4,Z13,FT,Z10,In,,,,,,
N,Z10,Z13,FT,Z7,In,,,,,,
D,Z7,Z12,FT,Z8,In,,,,,,
N,Z8,Z12,BS,Z6,In,,,,,,
D,Z6,Z6,BS,,Net,Forced,,Yes,,,
N,,Z12,S,Z2,In,,,,,,
D,Z2,Z11,FT,Z13,Long,Unforced,,Yes,Yes,,
N,,Z13,S,Z4,In,,,,,,
D,,Z12,S,Z3,Let,,,,,,
D,,Z12,S,Z3,In,,,,,,
N,Z3,Z12,FT,Z5,In,,,,,,
D,Z5,Z9,BT,Z8,In,,,,,,
N,Z8,Z12,BT,Z8,In,,,,,,
D,Z8,Z12,FT,Z8,In,,,,,,
N,Z8,Z12,BT,,Net,Unforced,,Yes,,,
D,,Z13,S,Z5,In,,,,,,
N,Z5,Z14,FT,Z5,In,,,,,,
D,Z5,Z9,BT,Z7,In,,,,,,
N,Z7,Z12,BT,Z5,In,,,,,,
D,Z5,Z13,BT,Z10,In,,,,,,
N,Z10,Z14,FT,Z5,In,,,,,,
D,Z5,Z14,BT,Z7,In,,,,,,
N,Z7,Z12,BS,Z7,In,,,,,,
D,Z7,Z11,FT,Z10,In,,,,,,
N,Z10,,,,No Hit,Forced,,Yes,,,
D,,Z12,S,Z1,Long,,,,,,
D,,Z12,S,Z3,In,,,,,,
N,Z3,Z12,FT,Z10,In,,,,,,
D,Z10,Z13,BS,Z8,In,,,,,,
N,Z8,Z7,FT,Z7,In,,,,,,
D,Z7,,,,No Hit,Forced,,Yes,,,
D,,Z13,S,Z5,In,,,,,,
N,Z5,Z14,FT,Z8,In,,,,,,
D,Z8,Z13,FT,Z10,In,,,,,,
N,Z10,Z13,FT,,Net,Forced,,Yes,,,
D,,Z12,S,Z3,In,,,,,,
N,Z3,Z12,FT,Z5,In,,,,,,
D,Z5,Z13,BT,Z5,In,,,,,,
N,Z5,Z13,FT,,Net,Unforced,,Yes,Yes,,
N,,Z12,S,Z1,In,,,,,,
D,Z1,Z11,FT,Z8,In,,,,,,
N,Z8,Z12,FT,Z6,Wide,Unforced,,Yes,,,
N,,Z13,S,Z3,Wide,,,,,,
N,,Z13,S,Z5,In,,,,,,
D,Z5,Z14,BT,Z8,In,,,,,,
N,Z8,Z12,FT,Z8,In,,,,,,
D,Z8,Z12,FT,Z7,In,,,,,,
N,Z7,Z11,BT,Z7,In,,,,,,
D,Z7,Z11,FT,Z10,In,,,,,,
N,Z10,Z14,FT,Z9,In,,,,,,
D,Z9,Z13,BS,Z1,In,,,,,,
N,Z1 ,Z1,BS,Z5,In,,,,,,
D,Z5,Z10,BT,Z10,In,,,,,,
N,Z10,,,,No Hit,Forced,,Yes,,,
N,,Z12,S,Z3,In,,,,,,
D,Z3,Z12,BT,Z8,In,,,,,,
N,Z8,Z11,FT,Z10,In,,,,,,
D,Z10,Z13,BT,Z10,In,,,,,,
N,Z10,Z14,FT,Z7,In,,,,,,
D,Z7,Z11,FT,Z7,In,,,,,,
N,Z7,Z12,BS,,Net,Forced,,Yes,,,
N,,Z13,S,Z9,Long,,,,,,
N,,Z13,S,Z4,In,,,,,,
D,Z4,Z13,FT,Z8,In,,,,,,
N,Z8,Z12,FT,Z10,In,,,,,,
D,Z10,Z13,BT,Z10,In,,,,,,
N,Z10,Z14,FT,Z10,Wide,Unforced,,Yes,Yes,Yes,Yes