"Player","Server","Stroke.Type","Opp.Stroke.Type","Ball.hit.to.lag4","Ball.hit.to.lag3","Ball.hit.to.lag2","Ball.lands","Ball.hit.from","Ball.hit.to","In.out","id","rally_num","hit.to.string","rally_length"
"N","0","FT",NA,NA,NA,NA,"Z5","Z5","Z5","In",2,"1","Z5_Z5_Z9_Z2_Z10_Z10_Z2_Z7_Z7_Z8_Z7_Z7_Z12",13
"F","1","FT","FT",NA,NA,"Z5","Z5","Z5","Z4","In",3,"1","Z5_Z5_Z9_Z2_Z10_Z10_Z2_Z7_Z7_Z8_Z7_Z7_Z12",13
"N","0","FT","FT",NA,"Z5","Z5","Z4","Z4","Z2","In",4,"1","Z5_Z5_Z9_Z2_Z10_Z10_Z2_Z7_Z7_Z8_Z7_Z7_Z12",13
"F","1","FT","FT","Z5","Z5","Z4","Z2","Z4","Z5","In",5,"1","Z5_Z5_Z9_Z2_Z10_Z10_Z2_Z7_Z7_Z8_Z7_Z7_Z12",13
"N","0","FT","FT","Z5","Z4","Z2","Z5","Z4","Z5","In",6,"1","Z5_Z5_Z9_Z2_Z10_Z10_Z2_Z7_Z7_Z8_Z7_Z7_Z12",13
"F","1","BS","FT","Z4","Z2","Z5","Z5","Z5","Z2","In",7,"1","Z5_Z5_Z9_Z2_Z10_Z10_Z2_Z7_Z7_Z8_Z7_Z7_Z12",13
"N","0","BS","BS","Z2","Z5","Z5","Z2","Z3","Z2","In",8,"1","Z5_Z5_Z9_Z2_Z10_Z10_Z2_Z7_Z7_Z8_Z7_Z7_Z12",13
"F","1","FT","BS","Z5","Z5","Z2","Z2","Z3","Z2","In",9,"1","Z5_Z5_Z9_Z2_Z10_Z10_Z2_Z7_Z7_Z8_Z7_Z7_Z12",13
"N","0","BT","FT","Z5","Z2","Z2","Z2","Z2","Z3","In",10,"1","Z5_Z5_Z9_Z2_Z10_Z10_Z2_Z7_Z7_Z8_Z7_Z7_Z12",13
"F","1","FT","BT","Z2","Z2","Z2","Z3","Z3","Z2","In",11,"1","Z5_Z5_Z9_Z2_Z10_Z10_Z2_Z7_Z7_Z8_Z7_Z7_Z12",13
"N","0","BT","FT","Z2","Z2","Z3","Z2","Z3","Z2","In",12,"1","Z5_Z5_Z9_Z2_Z10_Z10_Z2_Z7_Z7_Z8_Z7_Z7_Z12",13
"F","1","FT","BT","Z2","Z3","Z2","Z2","Z2","Z3","Long",13,"1","Z5_Z5_Z9_Z2_Z10_Z10_Z2_Z7_Z7_Z8_Z7_Z7_Z12",13
"N","0","FT",NA,NA,NA,NA,"Z5","Z5","Z4","Long",15,"2","Z5_Z13",2
"N","0","BT",NA,NA,NA,NA,"Z2","Z2","Z5","In",17,"3","Z2_Z5_Z8_Z5_Z11",5
"F","1","BT","BT",NA,NA,"Z2","Z5","Z4","Z3","In",18,"3","Z2_Z5_Z8_Z5_Z11",5
"N","0","FT","BT",NA,"Z2","Z5","Z3","Z3","Z5","In",19,"3","Z2_Z5_Z8_Z5_Z11",5
"F","1","BT","FT","Z2","Z5","Z3","Z5","Z5","Z2","Long",20,"3","Z2_Z5_Z8_Z5_Z11",5
"N","0","BL",NA,NA,NA,NA,"Z4","Z4","Z4","In",22,"4","Z4_Z9_Z10_",4
"F","1","FT","BL",NA,NA,"Z4","Z4","Z5","Z5","In",23,"4","Z4_Z9_Z10_",4
"F","0","FT",NA,NA,NA,NA,"Z4","Z4","Z3","In",30,"7","Z4_Z12_Z11_Z8_Z9_",6
"N","1","BL","FT",NA,NA,"Z4","Z3","Z3","Z2","In",31,"7","Z4_Z12_Z11_Z8_Z9_",6
"F","0","FT","BL",NA,"Z4","Z3","Z2","Z2","Z3","In",32,"7","Z4_Z12_Z11_Z8_Z9_",6
"N","1","BT","FT","Z4","Z3","Z2","Z3","Z3","Z4","In",33,"7","Z4_Z12_Z11_Z8_Z9_",6
"N","0","BS",NA,NA,NA,NA,"Z1","Z2","Z6","In",36,"8","Z1_Z6_Z5",3
"F","1","BV","BS",NA,NA,"Z1","Z6","Z6","Z5","In",37,"8","Z1_Z6_Z5",3
"N","0","BT",NA,NA,NA,NA,"Z4","Z4","Z4","In",39,"9","Z4_Z13_Z9_Z7_Z10_Z10",6
"F","1","FT","BT",NA,NA,"Z4","Z4","Z4","Z4","In",40,"9","Z4_Z13_Z9_Z7_Z10_Z10",6
"N","0","FT","FT",NA,"Z4","Z4","Z4","Z3","Z2","In",41,"9","Z4_Z13_Z9_Z7_Z10_Z10",6
"F","1","FT","FT","Z4","Z4","Z4","Z2","Z3","Z5","In",42,"9","Z4_Z13_Z9_Z7_Z10_Z10",6
"N","0","FT","FT","Z4","Z4","Z2","Z5","Z4","Z5","Wide",43,"9","Z4_Z13_Z9_Z7_Z10_Z10",6
"N","0","BT",NA,NA,NA,NA,"Z1","Z2","Z3","Long",45,"10","Z1_Z12",2
"F","0","BS",NA,NA,NA,NA,"Z2","Z2","Z4","In",47,"11","Z2_Z4_Z10_",4
"N","1","FT","BS",NA,NA,"Z2","Z4","Z3","Z5","In",48,"11","Z2_Z4_Z10_",4
"F","0","BS",NA,NA,NA,NA,"Z5","Z5","Z3","In",51,"12","Z5_Z8_Z7_Z9_Z10_Z10_",7
"N","1","BT","BS",NA,NA,"Z5","Z3","Z3","Z2","In",52,"12","Z5_Z8_Z7_Z9_Z10_Z10_",7
"F","0","FT","BT",NA,"Z5","Z3","Z2","Z2","Z4","In",53,"12","Z5_Z8_Z7_Z9_Z10_Z10_",7
"N","1","FT","FT","Z5","Z3","Z2","Z4","Z4","Z5","In",54,"12","Z5_Z8_Z7_Z9_Z10_Z10_",7
"F","0","BS","FT","Z3","Z2","Z4","Z5","Z5","Z5","In",55,"12","Z5_Z8_Z7_Z9_Z10_Z10_",7
"F","0","BS",NA,NA,NA,NA,"Z6","Z5","Z3","In",60,"14","Z6_Z8_Z7",3
"N","1","FT","BS",NA,NA,"Z6","Z3","Z3","Z2","In",61,"14","Z6_Z8_Z7",3
"F","0","FT",NA,NA,NA,NA,"Z2","Z2","Z4","In",63,"15","Z2_Z9_",3
"F","0","BS",NA,NA,NA,NA,"Z5","Z5","Z4","Long",66,"16","Z5_Z13",2
"N","0","FT",NA,NA,NA,NA,"Z5","Z5","Z2","In",68,"17","Z5_Z7_Z7_Z9_Z10",5
"F","1","FT","FT",NA,NA,"Z5","Z2","Z3","Z2","In",69,"17","Z5_Z7_Z7_Z9_Z10",5
"N","0","BT","FT",NA,"Z5","Z2","Z2","Z3","Z4","In",70,"17","Z5_Z7_Z7_Z9_Z10",5
"F","1","FT","BT","Z5","Z2","Z2","Z4","Z4","Z5","In",71,"17","Z5_Z7_Z7_Z9_Z10",5
"N","0","BS",NA,NA,NA,NA,"Z2","Z2","Z4","Long",73,"18","Z2_Z13",2
"N","0","BT",NA,NA,NA,NA,"Z4","Z4","Z4","In",75,"19","Z4_Z9_Z2_Z8_Z7_Z8_",7
"F","1","BT","BT",NA,NA,"Z4","Z4","Z4","Z2","In",76,"19","Z4_Z9_Z2_Z8_Z7_Z8_",7
"N","0","BT","BT",NA,"Z4","Z4","Z2","Z3","Z3","In",77,"19","Z4_Z9_Z2_Z8_Z7_Z8_",7
"F","1","FT","BT","Z4","Z4","Z2","Z3","Z3","Z2","In",78,"19","Z4_Z9_Z2_Z8_Z7_Z8_",7
"N","0","BT","FT","Z4","Z2","Z3","Z2","Z2","Z3","In",79,"19","Z4_Z9_Z2_Z8_Z7_Z8_",7
"N","0","FT",NA,NA,NA,NA,"Z3","Z2","Z3","In",90,"24","Z3_Z12_Z12_",4
"F","1","FT","FT",NA,NA,"Z3","Z3","Z3","Z3","In",91,"24","Z3_Z12_Z12_",4
"N","0","FT",NA,NA,NA,NA,"Z2","Z2","Z5","In",96,"26","Z2_Z10_Z5_Z4_Z8_Z1",6
"F","1","BT","FT",NA,NA,"Z2","Z5","Z4","Z5","In",97,"26","Z2_Z10_Z5_Z4_Z8_Z1",6
"N","0","FT","BT",NA,"Z2","Z5","Z5","Z5","Z4","In",98,"26","Z2_Z10_Z5_Z4_Z8_Z1",6
"F","1","BT","FT","Z2","Z5","Z5","Z4","Z5","Z3","In",99,"26","Z2_Z10_Z5_Z4_Z8_Z1",6
"N","0","BT","BT","Z5","Z5","Z4","Z3","Z3","Z1","Wide",100,"26","Z2_Z10_Z5_Z4_Z8_Z1",6
"N","0","FT",NA,NA,NA,NA,"Z5","Z4","Z5","In",102,"27","Z5_Z5_Z7_Z2_Z10_Z19_Z3",7
"F","1","BT","FT",NA,NA,"Z5","Z5","Z4","Z2","In",103,"27","Z5_Z5_Z7_Z2_Z10_Z19_Z3",7
"N","0","BT","BT",NA,"Z5","Z5","Z2","Z3","Z2","In",104,"27","Z5_Z5_Z7_Z2_Z10_Z19_Z3",7
"F","1","FT","BT","Z5","Z5","Z2","Z2","Z2","Z5","In",105,"27","Z5_Z5_Z7_Z2_Z10_Z19_Z3",7
"F","0","BT",NA,NA,NA,NA,"Z3","Z3","Z4","In",109,"28","Z3_Z13_Z8_Z7_Z2_",6
"N","1","FT","BT",NA,NA,"Z3","Z4","Z3","Z3","In",110,"28","Z3_Z13_Z8_Z7_Z2_",6
"F","0","FT","FT",NA,"Z3","Z4","Z3","Z3","Z2","In",111,"28","Z3_Z13_Z8_Z7_Z2_",6
"N","1","BT","FT","Z3","Z4","Z3","Z2","Z2","Z2","In",112,"28","Z3_Z13_Z8_Z7_Z2_",6
"F","0","BT",NA,NA,NA,NA,"Z5","Z5","Z3","In",115,"29","Z5_Z8_Z10_Z8_Z8_Z7_",7
"N","1","FT","BT",NA,NA,"Z5","Z3","Z3","Z5","In",116,"29","Z5_Z8_Z10_Z8_Z8_Z7_",7
"F","0","BS","FT",NA,"Z5","Z3","Z5","Z5","Z3","In",117,"29","Z5_Z8_Z10_Z8_Z8_Z7_",7
"N","1","BS","BS","Z5","Z3","Z5","Z3","Z3","Z3","In",118,"29","Z5_Z8_Z10_Z8_Z8_Z7_",7
"F","0","FT","BS","Z3","Z5","Z3","Z3","Z5","Z2","In",119,"29","Z5_Z8_Z10_Z8_Z8_Z7_",7
"F","0","FT",NA,NA,NA,NA,"Z2","Z2","Z3","In",122,"30","Z2_Z8_Z9_Z9_Z9_Z2_Z10_Z7_Z2_Z7_",11
"N","1","FT","FT",NA,NA,"Z2","Z3","Z2","Z4","In",123,"30","Z2_Z8_Z9_Z9_Z9_Z2_Z10_Z7_Z2_Z7_",11
"F","0","BT","FT",NA,"Z2","Z3","Z4","Z4","Z4","In",124,"30","Z2_Z8_Z9_Z9_Z9_Z2_Z10_Z7_Z2_Z7_",11
"N","1","FT","BT","Z2","Z3","Z4","Z4","Z4","Z4","In",125,"30","Z2_Z8_Z9_Z9_Z9_Z2_Z10_Z7_Z2_Z7_",11
"F","0","FT","FT","Z3","Z4","Z4","Z4","Z5","Z2","In",126,"30","Z2_Z8_Z9_Z9_Z9_Z2_Z10_Z7_Z2_Z7_",11
"N","1","BT","FT","Z4","Z4","Z4","Z2","Z3","Z5","In",127,"30","Z2_Z8_Z9_Z9_Z9_Z2_Z10_Z7_Z2_Z7_",11
"F","0","BT","BT","Z4","Z4","Z2","Z5","Z4","Z2","In",128,"30","Z2_Z8_Z9_Z9_Z9_Z2_Z10_Z7_Z2_Z7_",11
"N","1","BT","BT","Z4","Z2","Z5","Z2","Z3","Z2","In",129,"30","Z2_Z8_Z9_Z9_Z9_Z2_Z10_Z7_Z2_Z7_",11
"F","0","FT","BT","Z2","Z5","Z2","Z2","Z2","Z2","In",130,"30","Z2_Z8_Z9_Z9_Z9_Z2_Z10_Z7_Z2_Z7_",11
"F","0","BT",NA,NA,NA,NA,"Z5","Z5","Z4","In",133,"31","Z5_Z13_Z7_Z5_Z10_",6
"N","1","FT","BT",NA,NA,"Z5","Z4","Z4","Z2","In",134,"31","Z5_Z13_Z7_Z5_Z10_",6
"F","0","FS","FT",NA,"Z5","Z4","Z2","Z2","Z5","In",135,"31","Z5_Z13_Z7_Z5_Z10_",6
"N","1","FT","FS","Z5","Z4","Z2","Z5","Z4","Z5","In",136,"31","Z5_Z13_Z7_Z5_Z10_",6
"F","0","FT",NA,NA,NA,NA,"Z1","Z2","Z2","In",139,"32","Z1_Z7_Z13_Z2_Z7_Z8_",7
"N","1","BT","FT",NA,NA,"Z1","Z2","Z2","Z4","In",140,"32","Z1_Z7_Z13_Z2_Z7_Z8_",7
"F","0","BT","BT",NA,"Z1","Z2","Z4","Z4","Z2","In",141,"32","Z1_Z7_Z13_Z2_Z7_Z8_",7
"N","1","BT","BT","Z1","Z2","Z4","Z2","Z2","Z2","In",142,"32","Z1_Z7_Z13_Z2_Z7_Z8_",7
"F","0","FT","BT","Z2","Z4","Z2","Z2","Z3","Z3","In",143,"32","Z1_Z7_Z13_Z2_Z7_Z8_",7
"F","0","FT",NA,NA,NA,NA,"Z4","Z4","Z3","In",146,"33","Z4_Z8_Z10_Z7_Z10_Z10_Z10_Z8_Z2_Z7_Z10_Z9_Z5_Z10_Z14_Z8_Z13_Z8_Z14_Z10_Z5_",22
"N","1","FT","FT",NA,NA,"Z4","Z3","Z4","Z5","In",147,"33","Z4_Z8_Z10_Z7_Z10_Z10_Z10_Z8_Z2_Z7_Z10_Z9_Z5_Z10_Z14_Z8_Z13_Z8_Z14_Z10_Z5_",22
"F","0","BS","FT",NA,"Z4","Z3","Z5","Z4","Z2","In",148,"33","Z4_Z8_Z10_Z7_Z10_Z10_Z10_Z8_Z2_Z7_Z10_Z9_Z5_Z10_Z14_Z8_Z13_Z8_Z14_Z10_Z5_",22
"N","1","FT","BS","Z4","Z3","Z5","Z2","Z2","Z5","In",149,"33","Z4_Z8_Z10_Z7_Z10_Z10_Z10_Z8_Z2_Z7_Z10_Z9_Z5_Z10_Z14_Z8_Z13_Z8_Z14_Z10_Z5_",22
"F","0","BS","FT","Z3","Z5","Z2","Z5","Z5","Z5","In",150,"33","Z4_Z8_Z10_Z7_Z10_Z10_Z10_Z8_Z2_Z7_Z10_Z9_Z5_Z10_Z14_Z8_Z13_Z8_Z14_Z10_Z5_",22
"N","1","FT","BS","Z5","Z2","Z5","Z5","Z5","Z5","In",151,"33","Z4_Z8_Z10_Z7_Z10_Z10_Z10_Z8_Z2_Z7_Z10_Z9_Z5_Z10_Z14_Z8_Z13_Z8_Z14_Z10_Z5_",22
"F","0","BS","FT","Z2","Z5","Z5","Z5","Z5","Z3","In",152,"33","Z4_Z8_Z10_Z7_Z10_Z10_Z10_Z8_Z2_Z7_Z10_Z9_Z5_Z10_Z14_Z8_Z13_Z8_Z14_Z10_Z5_",22
"N","1","FT","BS","Z5","Z5","Z5","Z3","Z3","Z2","In",153,"33","Z4_Z8_Z10_Z7_Z10_Z10_Z10_Z8_Z2_Z7_Z10_Z9_Z5_Z10_Z14_Z8_Z13_Z8_Z14_Z10_Z5_",22
"F","0","FT","FT","Z5","Z5","Z3","Z2","Z2","Z2","In",154,"33","Z4_Z8_Z10_Z7_Z10_Z10_Z10_Z8_Z2_Z7_Z10_Z9_Z5_Z10_Z14_Z8_Z13_Z8_Z14_Z10_Z5_",22
"N","1","BT","FT","Z5","Z3","Z2","Z2","Z2","Z5","In",155,"33","Z4_Z8_Z10_Z7_Z10_Z10_Z10_Z8_Z2_Z7_Z10_Z9_Z5_Z10_Z14_Z8_Z13_Z8_Z14_Z10_Z5_",22
"F","0","BS","BT","Z3","Z2","Z2","Z5","Z4","Z4","In",156,"33","Z4_Z8_Z10_Z7_Z10_Z10_Z10_Z8_Z2_Z7_Z10_Z9_Z5_Z10_Z14_Z8_Z13_Z8_Z14_Z10_Z5_",22
"N","1","FT","BS","Z2","Z2","Z5","Z4","Z4","Z5","In",157,"33","Z4_Z8_Z10_Z7_Z10_Z10_Z10_Z8_Z2_Z7_Z10_Z9_Z5_Z10_Z14_Z8_Z13_Z8_Z14_Z10_Z5_",22
"F","0","BT","FT","Z2","Z5","Z4","Z5","Z5","Z5","In",158,"33","Z4_Z8_Z10_Z7_Z10_Z10_Z10_Z8_Z2_Z7_Z10_Z9_Z5_Z10_Z14_Z8_Z13_Z8_Z14_Z10_Z5_",22
"N","1","FT","BT","Z5","Z4","Z5","Z5","Z5","Z5","In",159,"33","Z4_Z8_Z10_Z7_Z10_Z10_Z10_Z8_Z2_Z7_Z10_Z9_Z5_Z10_Z14_Z8_Z13_Z8_Z14_Z10_Z5_",22
"F","0","BT","FT","Z4","Z5","Z5","Z5","Z5","Z3","In",160,"33","Z4_Z8_Z10_Z7_Z10_Z10_Z10_Z8_Z2_Z7_Z10_Z9_Z5_Z10_Z14_Z8_Z13_Z8_Z14_Z10_Z5_",22
"N","1","FT","BT","Z5","Z5","Z5","Z3","Z3","Z4","In",161,"33","Z4_Z8_Z10_Z7_Z10_Z10_Z10_Z8_Z2_Z7_Z10_Z9_Z5_Z10_Z14_Z8_Z13_Z8_Z14_Z10_Z5_",22
"F","0","BT","FT","Z5","Z5","Z3","Z4","Z4","Z3","In",162,"33","Z4_Z8_Z10_Z7_Z10_Z10_Z10_Z8_Z2_Z7_Z10_Z9_Z5_Z10_Z14_Z8_Z13_Z8_Z14_Z10_Z5_",22
"N","1","FT","BT","Z5","Z3","Z4","Z3","Z3","Z5","In",163,"33","Z4_Z8_Z10_Z7_Z10_Z10_Z10_Z8_Z2_Z7_Z10_Z9_Z5_Z10_Z14_Z8_Z13_Z8_Z14_Z10_Z5_",22
"F","0","BS","FT","Z3","Z4","Z3","Z5","Z5","Z5","In",164,"33","Z4_Z8_Z10_Z7_Z10_Z10_Z10_Z8_Z2_Z7_Z10_Z9_Z5_Z10_Z14_Z8_Z13_Z8_Z14_Z10_Z5_",22
"N","1","FT","BS","Z4","Z3","Z5","Z5","Z4","Z5","In",165,"33","Z4_Z8_Z10_Z7_Z10_Z10_Z10_Z8_Z2_Z7_Z10_Z9_Z5_Z10_Z14_Z8_Z13_Z8_Z14_Z10_Z5_",22
"F","0","FT",NA,NA,NA,NA,"Z2","Z2","Z3","In",168,"34","Z2_Z8_Z10_",4
"N","1","BT","FT",NA,NA,"Z2","Z3","Z3","Z5","In",169,"34","Z2_Z8_Z10_",4
"F","0","BS",NA,NA,NA,NA,"Z5","Z5","Z3","In",172,"35","Z5_Z8_Z10",3
"N","1","FT","BS",NA,NA,"Z5","Z3","Z3","Z5","In",173,"35","Z5_Z8_Z10",3
"N","0","BT",NA,NA,NA,NA,"Z4","Z4","Z4","In",177,"37","Z4_Z9_Z7_Z2_Z7",5
"F","1","FT","BT",NA,NA,"Z4","Z4","Z4","Z2","In",178,"37","Z4_Z9_Z7_Z2_Z7",5
"N","0","BT","FT",NA,"Z4","Z4","Z2","Z3","Z2","In",179,"37","Z4_Z9_Z7_Z2_Z7",5
"F","1","FT","BT","Z4","Z4","Z2","Z2","Z2","Z2","Wide",180,"37","Z4_Z9_Z7_Z2_Z7",5
"N","0","FT",NA,NA,NA,NA,"Z5","Z4","Z5","In",182,"38","Z5_Z10_Z7_Z8_Z14",5
"F","1","BS","FT",NA,NA,"Z5","Z5","Z4","Z2","In",183,"38","Z5_Z10_Z7_Z8_Z14",5
"N","0","FT","BS",NA,"Z5","Z5","Z2","Z2","Z3","In",184,"38","Z5_Z10_Z7_Z8_Z14",5
"F","1","FT","FT","Z5","Z5","Z2","Z3","Z2","Z5","Long",185,"38","Z5_Z10_Z7_Z8_Z14",5
"N","0","FT",NA,NA,NA,NA,"Z3","Z3","Z4","In",193,"42","Z3_Z9_Z2_",4
"F","1","FT","FT",NA,NA,"Z3","Z4","Z4","Z2","In",194,"42","Z3_Z9_Z2_",4
"N","0","BT",NA,NA,NA,NA,"Z4","Z4","Z6","In",197,"43","Z4_Z6_Z8_Z16_Z6_Z16_Z2",7
"F","1","FT","BT",NA,NA,"Z4","Z6","Z5","Z3","In",198,"43","Z4_Z6_Z8_Z16_Z6_Z16_Z2",7
"F","0","FT",NA,NA,NA,NA,"Z4","Z4","Z3","In",210,"47","Z4_Z12_Z2_Z7",4
"N","1","FT","FT",NA,NA,"Z4","Z3","Z3","Z2","In",211,"47","Z4_Z12_Z2_Z7",4
"F","0","FT","FT",NA,"Z4","Z3","Z2","Z3","Z2","In",212,"47","Z4_Z12_Z2_Z7",4
"F","0","BT",NA,NA,NA,NA,"Z3","Z3","Z5","In",214,"48","Z3_Z10_",3
"F","0","BT",NA,NA,NA,NA,"Z5","Z5","Z3","In",217,"49","Z5_Z8_Z8_Z10",4
"N","1","BT","BT",NA,NA,"Z5","Z3","Z3","Z3","In",218,"49","Z5_Z8_Z8_Z10",4
"F","0","FT","BT",NA,"Z5","Z3","Z3","Z3","Z5","In",219,"49","Z5_Z8_Z8_Z10",4
"F","0","FT",NA,NA,NA,NA,"Z2","Z2","Z3","In",221,"50","Z2_Z8_Z11_Z8_Z10_Z9_Z9_Z9_Z10_Z7",10
"N","1","FT","FT",NA,NA,"Z2","Z3","Z3","Z2","In",222,"50","Z2_Z8_Z11_Z8_Z10_Z9_Z9_Z9_Z10_Z7",10
"F","0","FT","FT",NA,"Z2","Z3","Z2","Z2","Z3","In",223,"50","Z2_Z8_Z11_Z8_Z10_Z9_Z9_Z9_Z10_Z7",10
"N","1","FT","FT","Z2","Z3","Z2","Z3","Z2","Z5","In",224,"50","Z2_Z8_Z11_Z8_Z10_Z9_Z9_Z9_Z10_Z7",10
"F","0","BT","FT","Z3","Z2","Z3","Z5","Z4","Z4","In",225,"50","Z2_Z8_Z11_Z8_Z10_Z9_Z9_Z9_Z10_Z7",10
"N","1","FT","BT","Z2","Z3","Z5","Z4","Z4","Z4","In",226,"50","Z2_Z8_Z11_Z8_Z10_Z9_Z9_Z9_Z10_Z7",10
"F","0","BT","FT","Z3","Z5","Z4","Z4","Z4","Z4","In",227,"50","Z2_Z8_Z11_Z8_Z10_Z9_Z9_Z9_Z10_Z7",10
"N","1","FT","BT","Z5","Z4","Z4","Z4","Z5","Z5","In",228,"50","Z2_Z8_Z11_Z8_Z10_Z9_Z9_Z9_Z10_Z7",10
"F","0","FT","FT","Z4","Z4","Z4","Z5","Z5","Z2","Wide",229,"50","Z2_Z8_Z11_Z8_Z10_Z9_Z9_Z9_Z10_Z7",10
"F","0","BT",NA,NA,NA,NA,"Z5","Z5","Z4","In",231,"51","Z5_Z9_Z5_",4
"N","1","FT","BT",NA,NA,"Z5","Z4","Z5","Z5","In",232,"51","Z5_Z9_Z5_",4
"N","0","FT",NA,NA,NA,NA,"Z3","Z3","Z6","In",235,"52","Z3_Z6_Z9_Z10_Z7_Z15_Z1_Z20",8
"F","1","BT","FT",NA,NA,"Z3","Z6","Z5","Z4","In",236,"52","Z3_Z6_Z9_Z10_Z7_Z15_Z1_Z20",8
"N","0","FT","BT",NA,"Z3","Z6","Z4","Z5","Z5","In",237,"52","Z3_Z6_Z9_Z10_Z7_Z15_Z1_Z20",8
"F","1","FT","FT","Z3","Z6","Z4","Z5","Z5","Z2","In",238,"52","Z3_Z6_Z9_Z10_Z7_Z15_Z1_Z20",8
"N","0","BS","FT","Z6","Z4","Z5","Z2","Z2","Z1","In",239,"52","Z3_Z6_Z9_Z10_Z7_Z15_Z1_Z20",8
"F","1","FV","BS","Z4","Z5","Z2","Z1","Z1","Z1","In",240,"52","Z3_Z6_Z9_Z10_Z7_Z15_Z1_Z20",8
"N","0","BL","FV","Z5","Z2","Z1","Z1","Z1","Z6","In",241,"52","Z3_Z6_Z9_Z10_Z7_Z15_Z1_Z20",8
